"","easy.time","easy.time2","batvalue","latitude","longitude"
"571",2018-02-18 06:00:59,"2018-02-18 06:00:59",100,40.441746608705,-79.920011010372
"572",2018-02-18 06:06:59,"2018-02-18 06:06:59",100,40.441746608462,-79.920011010048
"573",2018-02-18 06:09:59,"2018-02-18 06:09:59",100,40.441746608356,-79.920011009906
"574",2018-02-18 06:09:59,"2018-02-18 06:09:59",100,40.441746608356,-79.920011009906
"575",2018-02-18 06:15:59,"2018-02-18 06:15:59",100,40.44174660817,-79.920011009656
"576",2018-02-18 06:18:59,"2018-02-18 06:18:59",100,40.441746608088,-79.920011009547
"577",2018-02-18 06:21:59,"2018-02-18 06:21:59",100,40.441717424844,-79.920039521393
"578",2018-02-18 06:24:59,"2018-02-18 06:24:59",100,40.441719628014,-79.920038745988
"579",2018-02-18 06:24:59,"2018-02-18 06:24:59",100,40.441719628014,-79.920038745988
"580",2018-02-18 06:27:59,"2018-02-18 06:27:59",100,40.441719608465,-79.920038752869
"581",2018-02-18 06:30:59,"2018-02-18 06:30:59",100,40.441719590866,-79.920038759062
"582",2018-02-18 06:33:59,"2018-02-18 06:33:59",100,40.441719575028,-79.920038764637
"583",2018-02-18 06:36:59,"2018-02-18 06:36:59",100,40.441719560735,-79.920038769667
"584",2018-02-18 06:39:59,"2018-02-18 06:39:59",100,40.441719547783,-79.920038774226
"585",2018-02-18 06:39:59,"2018-02-18 06:39:59",100,40.441719547783,-79.920038774226
"586",2018-02-18 06:42:59,"2018-02-18 06:42:59",100,40.441719468473,-79.920038802139
"587",2018-02-18 06:45:59,"2018-02-18 06:45:59",100,40.441719420732,-79.920038818941
"588",2018-02-18 06:48:59,"2018-02-18 06:48:59",100,40.441719420114,-79.920038819159
"589",2018-02-18 06:51:59,"2018-02-18 06:51:59",100,40.441719419547,-79.920038819358
"590",2018-02-18 06:54:59,"2018-02-18 06:54:59",100,40.441719419028,-79.920038819541
"591",2018-02-18 06:54:59,"2018-02-18 06:54:59",100,40.441719419028,-79.920038819541
"592",2018-02-18 06:57:59,"2018-02-18 06:57:59",100,40.441719418554,-79.920038819708
"593",2018-02-18 07:00:59,"2018-02-18 07:00:59",100,40.441719418118,-79.920038819861
"594",2018-02-18 07:03:59,"2018-02-18 07:03:59",100,40.44171941772,-79.920038820001
"595",2018-02-18 07:06:59,"2018-02-18 07:06:59",100,40.441719417356,-79.920038820129
"596",2018-02-18 07:09:59,"2018-02-18 07:09:59",100,40.441719417022,-79.920038820247
"597",2018-02-18 07:09:59,"2018-02-18 07:09:59",100,40.441719417022,-79.920038820247
"598",2018-02-18 07:12:59,"2018-02-18 07:12:59",100,40.441719416716,-79.920038820354
"599",2018-02-18 07:15:59,"2018-02-18 07:15:59",100,40.441719416436,-79.920038820453
"600",2018-02-18 07:18:59,"2018-02-18 07:18:59",100,40.44171941618,-79.920038820543
"601",2018-02-18 07:21:59,"2018-02-18 07:21:59",100,40.441752291651,-79.92002411233
"602",2018-02-18 07:24:59,"2018-02-18 07:24:59",100,40.441753233898,-79.920023728696
"603",2018-02-18 07:24:59,"2018-02-18 07:24:59",100,40.441753233898,-79.920023728696
"604",2018-02-18 07:27:59,"2018-02-18 07:27:59",100,40.441753227689,-79.920023731224
"605",2018-02-18 07:30:59,"2018-02-18 07:30:59",100,40.441753222072,-79.920023733511
"606",2018-02-18 07:33:59,"2018-02-18 07:33:59",100,40.441753217024,-79.920023735567
"607",2018-02-18 07:36:59,"2018-02-18 07:36:59",100,40.441753212463,-79.920023737424
"608",2018-02-18 07:39:59,"2018-02-18 07:39:59",100,40.441753208333,-79.920023739105
"609",2018-02-18 07:39:59,"2018-02-18 07:39:59",100,40.441753208333,-79.920023739105
"610",2018-02-18 07:42:59,"2018-02-18 07:42:59",100,40.441753204588,-79.92002374063
"611",2018-02-18 07:45:59,"2018-02-18 07:45:59",100,40.441753201192,-79.920023742012
"612",2018-02-18 07:48:59,"2018-02-18 07:48:59",100,40.441753198101,-79.920023743271
"613",2018-02-18 07:51:59,"2018-02-18 07:51:59",100,40.441753168073,-79.920023755497
"614",2018-02-18 07:54:59,"2018-02-18 07:54:59",100,40.44175316785,-79.920023755588
"615",2018-02-18 07:54:59,"2018-02-18 07:54:59",100,40.44175316785,-79.920023755588
"616",2018-02-18 07:57:59,"2018-02-18 07:57:59",100,40.4416388456095,-79.920018713224
"617",2018-02-18 08:00:59,"2018-02-18 08:00:59",100,40.4416388455175,-79.9200187132615
"618",2018-02-18 08:03:59,"2018-02-18 08:03:59",100,40.441753167296,-79.920023755813
"619",2018-02-18 08:06:59,"2018-02-18 08:06:59",100,40.441753167142,-79.920023755876
"620",2018-02-18 08:09:59,"2018-02-18 08:09:59",100,40.441753167,-79.920023755933
"621",2018-02-18 08:09:59,"2018-02-18 08:09:59",100,40.441753167,-79.920023755933
"622",2018-02-18 08:12:59,"2018-02-18 08:12:59",100,40.441753166871,-79.920023755986
"623",2018-02-18 08:15:59,"2018-02-18 08:15:59",100,40.441753166752,-79.920023756034
"624",2018-02-18 08:18:59,"2018-02-18 08:18:59",100,40.441753166653,-79.920023756075
"625",2018-02-18 08:21:59,"2018-02-18 08:21:59",100,40.441747281861,-79.919985761627
"626",2018-02-18 08:24:59,"2018-02-18 08:24:59",100,40.441756153173,-79.919982486146
"627",2018-02-18 08:24:59,"2018-02-18 08:24:59",100,40.441756153173,-79.919982486146
"628",2018-02-18 08:27:59,"2018-02-18 08:27:59",100,40.441756131726,-79.919982494065
"629",2018-02-18 08:30:59,"2018-02-18 08:30:59",100,40.441756111926,-79.919982501376
"630",2018-02-18 08:33:59,"2018-02-18 08:33:59",100,40.441756094088,-79.919982507962
"631",2018-02-18 08:36:59,"2018-02-18 08:36:59",100,40.441756077992,-79.919982513905
"632",2018-02-18 08:39:59,"2018-02-18 08:39:59",100,40.441756063446,-79.919982519275
"633",2018-02-18 08:39:59,"2018-02-18 08:39:59",100,40.441756063446,-79.919982519275
"634",2018-02-18 08:42:59,"2018-02-18 08:42:59",100,40.4415660143735,-79.9199414592245
"635",2018-02-18 08:45:59,"2018-02-18 08:45:59",100,40.441688158756,-79.920002868526
"636",2018-02-18 08:48:59,"2018-02-18 08:48:59",100,40.441492010412,-79.919881805191
"637",2018-02-18 08:51:44,"2018-02-18 08:51:44",100,40.441913707724,-79.920186337359
"638",2018-02-18 08:51:49,"2018-02-18 08:51:49",100,40.4418566589235,-79.92021566022
"639",2018-02-18 08:54:49,"2018-02-18 08:54:49",99,40.441799610123,-79.920244983081
"640",2018-02-18 08:57:49,"2018-02-18 08:57:49",98,40.441680041132,-79.9201970887745
"641",2018-02-18 09:00:49,"2018-02-18 09:00:49",97,40.441674861768,-79.920220517504
"642",2018-02-18 09:03:49,"2018-02-18 09:03:49",97,40.4416553659895,-79.920184694148
"643",2018-02-18 09:06:49,"2018-02-18 09:06:49",97,40.4416487622013,-79.9202112580665
"644",2018-02-18 09:06:49,"2018-02-18 09:06:49",97,40.4416487622013,-79.9202112580665
"645",2018-02-18 09:09:49,"2018-02-18 09:09:49",97,40.441676497066,-79.92021659144
"646",2018-02-18 09:12:49,"2018-02-18 09:12:49",97,40.4416764970585,-79.9202165914285
"647",2018-02-18 09:15:49,"2018-02-18 09:15:49",96,40.4415829818385,-79.9200664247055
"648",2018-02-18 09:18:49,"2018-02-18 09:18:49",96,40.441615661728,-79.920218634014
"649",2018-02-18 09:33:38,"2018-02-18 09:33:38",93,40.4416820445983,-79.920258391876
"650",2018-02-18 09:36:38,"2018-02-18 09:36:38",93,40.4417370779335,-79.9202099722065
"651",2018-02-18 09:39:38,"2018-02-18 09:39:38",93,40.441737077934,-79.920209972206
"652",2018-02-18 09:42:38,"2018-02-18 09:42:38",92,40.4416254793545,-79.9200594433825
"653",2018-02-18 09:45:38,"2018-02-18 09:45:38",92,40.4416673291765,-79.9200742978255
"654",2018-02-18 09:48:38,"2018-02-18 09:48:38",91,40.4417309441562,-79.9201405301564
"655",2018-02-18 10:06:38,"2018-02-18 10:06:38",81,40.44439675523,-79.944994063191
"656",2018-02-18 10:09:38,"2018-02-18 10:09:38",81,40.444349334127,-79.945011931419
"657",2018-02-18 10:12:38,"2018-02-18 10:12:38",81,40.444361942894,-79.945015694402
"658",2018-02-18 10:15:38,"2018-02-18 10:15:38",81,40.444346250444,-79.9450138737875
"659",2018-02-18 10:18:38,"2018-02-18 10:18:38",81,40.4444575552768,-79.9447119522684
"660",2018-02-18 10:18:38,"2018-02-18 10:18:38",81,40.4444575552768,-79.9447119522684
"661",2018-02-18 10:21:38,"2018-02-18 10:21:38",81,40.444368566299,-79.9450120810135
"662",2018-02-18 10:24:38,"2018-02-18 10:24:38",81,40.444368565645,-79.945012081478
"663",2018-02-18 10:27:38,"2018-02-18 10:27:38",81,40.444358465082,-79.9450482962705
"664",2018-02-18 10:30:38,"2018-02-18 10:30:38",81,40.4443694526895,-79.945004081982
"665",2018-02-18 10:33:38,"2018-02-18 10:33:38",81,40.4443881028084,-79.944916079203
"666",2018-02-18 10:33:38,"2018-02-18 10:33:38",81,40.4443881028084,-79.944916079203
"667",2018-02-18 10:36:38,"2018-02-18 10:36:38",81,40.4443585151105,-79.9450161196805
"668",2018-02-18 10:39:38,"2018-02-18 10:39:38",81,40.4443602435045,-79.945001269391
"669",2018-02-18 10:42:38,"2018-02-18 10:42:38",81,40.444370141066,-79.9449922328365
"670",2018-02-18 10:45:38,"2018-02-18 10:45:38",81,40.444370568734,-79.945023305293
"671",2018-02-18 10:48:38,"2018-02-18 10:48:38",81,40.4444520995256,-79.9447188726376
"672",2018-02-18 11:03:38,"2018-02-18 11:03:38",81,40.44437806908,-79.944916076155
"673",2018-02-18 11:06:38,"2018-02-18 11:06:38",81,40.444375660385,-79.9450135704855
"674",2018-02-18 11:09:38,"2018-02-18 11:09:38",81,40.444366424701,-79.9450301382845
"675",2018-02-18 11:12:38,"2018-02-18 11:12:38",81,40.444368558996,-79.9449878960765
"676",2018-02-18 11:15:38,"2018-02-18 11:15:38",81,40.4443670032345,-79.9449986752755
"677",2018-02-18 11:18:38,"2018-02-18 11:18:38",81,40.444435455066,-79.9447484497057
"678",2018-02-18 11:18:38,"2018-02-18 11:18:38",81,40.444435455066,-79.9447484497057
"679",2018-02-18 11:21:38,"2018-02-18 11:21:38",81,40.4443531254645,-79.945011607989
"680",2018-02-18 11:24:38,"2018-02-18 11:24:38",81,40.44437012161,-79.9450004844935
"681",2018-02-18 11:27:38,"2018-02-18 11:27:38",81,40.44436688836,-79.944998238992
"682",2018-02-18 11:30:38,"2018-02-18 11:30:38",81,40.4443756186265,-79.944986728895
"683",2018-02-18 11:33:38,"2018-02-18 11:33:38",80,40.44443775941,-79.9447680459428
"684",2018-02-18 11:33:38,"2018-02-18 11:33:38",80,40.44443775941,-79.9447680459428
"685",2018-02-18 11:36:38,"2018-02-18 11:36:38",79,40.444446936691,-79.945698390336
"686",2018-02-18 11:39:38,"2018-02-18 11:39:38",78,40.4444303364645,-79.945693771888
"687",2018-02-18 11:42:38,"2018-02-18 11:42:38",74,40.4444976965365,-79.945933697026
"688",2018-02-18 11:45:38,"2018-02-18 11:45:38",74,40.44448863417,-79.9458783198805
"689",2018-02-18 11:48:38,"2018-02-18 11:48:38",72,40.4444820581825,-79.94591318757
"690",2018-02-18 11:51:38,"2018-02-18 11:51:38",71,40.4444623148395,-79.945899457241
"691",2018-02-18 11:54:38,"2018-02-18 11:54:38",67,40.444524517228,-79.946175849787
"692",2018-02-18 12:04:04,"2018-02-18 12:04:04",62,40.444571877246,-79.946172769245
"693",2018-02-18 12:07:04,"2018-02-18 12:07:04",62,40.444479237161,-79.946171429196
"694",2018-02-18 12:10:04,"2018-02-18 12:10:04",62,40.44447923543,-79.946171428139
"695",2018-02-18 12:13:04,"2018-02-18 12:13:04",61,40.444616623514,-79.946189932891
"696",2018-02-18 12:16:04,"2018-02-18 12:16:04",61,40.444521786291,-79.946133894698
"697",2018-02-18 12:19:04,"2018-02-18 12:19:04",60,40.444540784317,-79.946199718367
"698",2018-02-18 12:22:04,"2018-02-18 12:22:04",60,40.444548791722,-79.9461498049615
"699",2018-02-18 12:25:04,"2018-02-18 12:25:04",58,40.444551552904,-79.9461776066525
"700",2018-02-18 12:28:04,"2018-02-18 12:28:04",58,40.444654015705,-79.946224019832
"701",2018-02-18 12:31:04,"2018-02-18 12:31:05",58,40.4445286237575,-79.9462971459615
"702",2018-02-18 12:37:04,"2018-02-18 12:37:04",56,40.444632075724,-79.946302224333
"703",2018-02-18 12:40:04,"2018-02-18 12:40:04",56,40.444503082901,-79.946347699641
"704",2018-02-18 12:43:04,"2018-02-18 12:43:04",56,40.4445451556285,-79.9461749341865
"705",2018-02-18 17:14:44,"2018-02-18 17:14:44",37,40.443698177148,-79.940365172824
"706",2018-02-18 17:17:44,"2018-02-18 17:17:44",36,40.437831440978,-79.9304123177005
"707",2018-02-18 17:20:44,"2018-02-18 17:20:44",32,40.434898634013,-79.92229352247
"708",2018-02-18 17:23:44,"2018-02-18 17:23:44",24,40.435650788514,-79.9228336392195
"709",2018-02-18 17:26:44,"2018-02-18 17:26:44",24,40.4356169112115,-79.9228128195585
"710",2018-02-18 17:29:44,"2018-02-18 17:29:44",24,40.4356276558,-79.9228152293565
"711",2018-02-18 17:32:44,"2018-02-18 17:32:44",23,40.4356233290775,-79.9228217280485
"712",2018-02-18 17:35:44,"2018-02-18 17:35:44",21,40.435730010351,-79.9228030711465
"713",2018-02-18 17:38:44,"2018-02-18 17:38:44",21,40.4356569669535,-79.922829783269
"714",2018-02-18 17:41:44,"2018-02-18 17:41:44",21,40.4356639801955,-79.9228317085445
"715",2018-02-18 17:44:44,"2018-02-18 17:44:44",19,40.435044039078,-79.922254001796
"716",2018-02-18 17:48:12,"2018-02-18 17:48:13",19,40.439361683131,-79.922986747771
"717",2018-02-18 17:51:12,"2018-02-18 17:51:13",18,40.4415122260045,-79.919849583455
"718",2018-02-18 17:54:12,"2018-02-18 17:54:13",17,40.441616574404,-79.9199852308785
"719",2018-02-18 17:57:12,"2018-02-18 17:57:13",17,40.4416014649975,-79.9199486664305
"720",2018-02-18 18:00:12,"2018-02-18 18:00:13",17,40.4416265365225,-79.919928680384
"721",2018-02-18 18:03:12,"2018-02-18 18:03:13",17,40.4415837942135,-79.9198859139545
"722",2018-02-18 18:06:12,"2018-02-18 18:06:13",16,40.4416260581515,-79.9198807600675
"723",2018-02-18 18:09:12,"2018-02-18 18:09:13",16,40.4414748513245,-79.919764382357
"724",2018-02-18 18:12:12,"2018-02-18 18:12:13",16,40.441619321784,-79.919968947687
"725",2018-02-18 22:07:05,"2018-02-18 22:07:06",17,40.441653208796,-79.920103471787
"726",2018-02-18 22:07:08,"2018-02-18 22:07:08",17,40.4404707122725,-79.92154678616
"727",2018-02-18 22:07:18,"2018-02-18 22:07:18",17,40.441653482881,-79.920103630105
"728",2018-02-18 22:13:18,"2018-02-18 22:13:18",20,40.441526151753,-79.919849445097
"729",2018-02-18 22:16:18,"2018-02-18 22:16:18",21,40.44166501027,-79.920027811317
"730",2018-02-18 22:19:18,"2018-02-18 22:19:18",23,40.441674077985,-79.919992562957
"731",2018-02-18 22:22:18,"2018-02-18 22:22:18",23,40.441490465351,-79.91988166516
"732",2018-02-18 22:25:18,"2018-02-18 22:25:18",25,40.441474952722,-79.919834897094
"733",2018-02-18 22:28:18,"2018-02-18 22:28:18",26,40.441517096546,-79.919818368616
"734",2018-02-18 22:31:18,"2018-02-18 22:31:18",28,40.441517151502,-79.919818369657
"735",2018-02-18 22:34:18,"2018-02-18 22:34:18",30,40.441517151442,-79.919818369656
"736",2018-02-18 22:37:18,"2018-02-18 22:37:18",31,40.441589064783,-79.919957418607
"737",2018-02-19 01:14:34,"2018-02-19 01:14:34",17,40.441605487013,-79.919964365268
"738",2018-02-19 01:14:43,"2018-02-19 01:14:44",17,40.441026173245,-79.9207207972018
"739",2018-02-19 01:15:12,"2018-02-19 01:15:12",18,40.441562018243,-79.9199207988505
"740",2018-02-19 01:17:43,"2018-02-19 01:17:44",20,40.441582852388,-79.9199361701545
"741",2018-02-19 01:20:43,"2018-02-19 01:20:44",22,40.4415827796395,-79.919936184866
"742",2018-02-19 01:23:43,"2018-02-19 01:23:44",25,40.4415699336122,-79.9199243943782
"743",2018-02-19 01:26:43,"2018-02-19 01:26:44",28,40.4415827796585,-79.919936184862
"744",2018-02-19 01:29:43,"2018-02-19 01:29:44",30,40.441550664571,-79.9199067086465
"745",2018-02-19 01:32:43,"2018-02-19 01:32:44",32,40.4415827796785,-79.919936184858
"746",2018-02-19 01:35:43,"2018-02-19 01:35:44",35,40.441582779687,-79.9199361848565
"747",2018-02-19 01:38:43,"2018-02-19 01:38:44",38,40.441582779695,-79.9199361848545
"748",2018-02-19 01:41:43,"2018-02-19 01:41:44",39,40.4415827797025,-79.9199361848535
"749",2018-02-19 01:44:43,"2018-02-19 01:44:44",43,40.4415506645913,-79.9199067086425
"750",2018-02-19 01:47:43,"2018-02-19 01:47:44",44,40.4415827797155,-79.9199361848505
"751",2018-02-19 01:50:43,"2018-02-19 01:50:44",48,40.441582779721,-79.9199361848495
"752",2018-02-19 01:53:43,"2018-02-19 01:53:44",50,40.4415827797265,-79.9199361848485
"753",2018-02-19 01:56:43,"2018-02-19 01:56:44",52,40.441582779731,-79.9199361848475
"754",2018-02-19 01:59:43,"2018-02-19 01:59:44",55,40.441561369648,-79.919916534042
"755",2018-02-19 02:00:01,"2018-02-19 02:00:02",55,40.441647009908,-79.919995137278
"756",2018-02-19 02:03:02,"2018-02-19 02:03:02",57,40.441647009908,-79.919995137278
"757",2018-02-19 02:06:01,"2018-02-19 02:06:02",58,40.4416470088725,-79.919995137484
"758",2018-02-19 02:09:01,"2018-02-19 02:09:02",62,40.4416470088725,-79.919995137484
"759",2018-02-19 02:12:01,"2018-02-19 02:12:02",64,40.4416470086217,-79.9199951375337
"760",2018-02-19 02:15:02,"2018-02-19 02:15:02",66,40.4416470081067,-79.919995137636
"761",2018-02-19 02:18:01,"2018-02-19 02:18:02",68,40.441647007206,-79.919995137815
"762",2018-02-19 02:21:01,"2018-02-19 02:21:02",70,40.441647006539,-79.919995137948
"763",2018-02-19 02:24:01,"2018-02-19 02:24:02",72,40.441647006539,-79.919995137948
"764",2018-02-19 02:27:01,"2018-02-19 02:27:02",74,40.4416470072777,-79.919995137801
"765",2018-02-19 02:30:02,"2018-02-19 02:30:02",76,40.4416470072777,-79.919995137801
"766",2018-02-19 02:33:01,"2018-02-19 02:33:02",78,40.4416663193435,-79.919961241271
"767",2018-02-19 02:36:01,"2018-02-19 02:36:02",80,40.441580960072,-79.920005292097
"768",2018-02-19 02:39:01,"2018-02-19 02:39:02",81,40.4415908560925,-79.9199595389355
"769",2018-02-19 02:42:01,"2018-02-19 02:42:02",82,40.441609563618,-79.9199714531927
"770",2018-02-19 02:45:01,"2018-02-19 02:45:02",83,40.4416095512147,-79.919971510538
"771",2018-02-19 02:48:01,"2018-02-19 02:48:02",84,40.4415908098505,-79.9199597527305
"772",2018-02-19 02:51:01,"2018-02-19 02:51:02",86,40.4415908011475,-79.919959792967
"773",2018-02-19 02:54:01,"2018-02-19 02:54:02",87,40.4415907937985,-79.9199598269445
"774",2018-02-19 02:57:01,"2018-02-19 02:57:02",88,40.441609528291,-79.919971616523
"775",2018-02-19 03:00:01,"2018-02-19 03:00:02",89,40.4416095246453,-79.919971633378
"776",2018-02-19 03:03:01,"2018-02-19 03:03:02",90,40.4415907772325,-79.919959903536
"777",2018-02-19 03:06:01,"2018-02-19 03:06:02",91,40.4415907730255,-79.919959922988
"778",2018-02-19 03:09:01,"2018-02-19 03:09:02",92,40.441590769305,-79.9199599401885
"779",2018-02-19 03:12:01,"2018-02-19 03:12:02",92,40.4416095139587,-79.919971682788
"780",2018-02-19 03:15:01,"2018-02-19 03:15:02",93,40.4416095119823,-79.9199716919253
"781",2018-02-19 03:18:01,"2018-02-19 03:18:02",94,40.4415907603705,-79.9199599814965
"782",2018-02-19 03:21:02,"2018-02-19 03:21:02",94,40.44159075796,-79.9199599926405
"783",2018-02-19 03:24:01,"2018-02-19 03:24:02",94,40.4415907557945,-79.9199600026525
"784",2018-02-19 03:27:01,"2018-02-19 03:27:02",95,40.44160950586,-79.9199717202313
"785",2018-02-19 03:30:01,"2018-02-19 03:30:02",95,40.4416095046767,-79.9199717257023
"786",2018-02-19 03:33:01,"2018-02-19 03:33:02",96,40.4415907504475,-79.9199600273735
"787",2018-02-19 03:36:01,"2018-02-19 03:36:02",96,40.441555856272,-79.92009246389
"788",2018-02-19 03:39:01,"2018-02-19 03:39:02",96,40.441627469132,-79.9199796460015
"789",2018-02-19 03:42:01,"2018-02-19 03:42:02",96,40.4416339801123,-79.9199848138747
"790",2018-02-19 03:45:02,"2018-02-19 03:45:02",97,40.4416339762093,-79.9199848200233
"791",2018-02-19 03:48:01,"2018-02-19 03:48:02",97,40.441627454102,-79.9199796696795
"792",2018-02-19 03:51:01,"2018-02-19 03:51:02",97,40.4416274493615,-79.9199796771475
"793",2018-02-19 03:54:01,"2018-02-19 03:54:02",97,40.441627445073,-79.9199796839035
"794",2018-02-19 03:57:01,"2018-02-19 03:57:02",98,40.4416339640933,-79.9199848391107
"795",2018-02-19 04:00:01,"2018-02-19 04:00:02",98,40.4416372237873,-79.919987416425
"796",2018-02-19 04:03:01,"2018-02-19 04:03:02",98,40.4416274344635,-79.919979700618
"797",2018-02-19 04:06:01,"2018-02-19 04:06:02",98,40.4416274315445,-79.919979705216
"798",2018-02-19 04:09:01,"2018-02-19 04:09:02",98,40.441627428896,-79.919979709389
"799",2018-02-19 04:12:01,"2018-02-19 04:12:02",98,40.441627426478,-79.919979713198
"800",2018-02-19 04:15:01,"2018-02-19 04:15:02",98,40.4416274242755,-79.9199797166675
"801",2018-02-19 04:18:01,"2018-02-19 04:18:02",98,40.4416274222835,-79.919979719806
"802",2018-02-19 04:21:01,"2018-02-19 04:21:02",99,40.4416274204235,-79.919979722736
"803",2018-02-19 04:24:01,"2018-02-19 04:24:02",99,40.4416274187455,-79.9199797253795
"804",2018-02-19 04:27:01,"2018-02-19 04:27:02",99,40.441627417213,-79.9199797277935
"805",2018-02-19 04:30:01,"2018-02-19 04:30:02",99,40.4416274158125,-79.9199797300005
"806",2018-02-19 04:33:01,"2018-02-19 04:33:02",99,40.44162741453,-79.9199797320205
"807",2018-02-19 04:36:01,"2018-02-19 04:36:02",99,40.44149502461,-79.9200987503175
"808",2018-02-19 04:39:01,"2018-02-19 04:39:02",99,40.4415887730625,-79.9199806877075
"809",2018-02-19 04:39:01,"2018-02-19 04:39:02",99,40.4415887730625,-79.9199806877075
"810",2018-02-19 04:39:01,"2018-02-19 04:39:02",99,40.4415887730625,-79.9199806877075
"811",2018-02-19 04:42:01,"2018-02-19 04:42:02",99,40.4415887731235,-79.919980687631
"812",2018-02-19 04:42:01,"2018-02-19 04:42:02",99,40.4415887731235,-79.919980687631
"813",2018-02-19 04:45:01,"2018-02-19 04:45:02",99,40.441588769968,-79.919980691605
"814",2018-02-19 04:45:01,"2018-02-19 04:45:02",99,40.441588769968,-79.919980691605
"815",2018-02-19 04:48:01,"2018-02-19 04:48:02",99,40.4415887671445,-79.9199806951605
"816",2018-02-19 04:48:01,"2018-02-19 04:48:02",99,40.4415887671445,-79.9199806951605
"817",2018-02-19 04:51:01,"2018-02-19 04:51:02",99,40.441588764595,-79.9199806983715
"818",2018-02-19 04:51:01,"2018-02-19 04:51:02",99,40.441588764595,-79.9199806983715
"819",2018-02-19 04:54:01,"2018-02-19 04:54:02",99,40.44158876229,-79.9199807012745
"820",2018-02-19 04:54:01,"2018-02-19 04:54:02",99,40.44158876229,-79.9199807012745
"821",2018-02-19 04:57:01,"2018-02-19 04:57:02",99,40.441588760199,-79.919980703908
"822",2018-02-19 04:57:01,"2018-02-19 04:57:02",99,40.441588760199,-79.919980703908
"823",2018-02-19 05:00:01,"2018-02-19 05:00:02",99,40.441588758299,-79.9199807063005
"824",2018-02-19 05:00:01,"2018-02-19 05:00:02",99,40.441588758299,-79.9199807063005
"825",2018-02-19 05:03:01,"2018-02-19 05:03:02",100,40.4415887565745,-79.919980708472
"826",2018-02-19 05:03:01,"2018-02-19 05:03:02",100,40.4415887565745,-79.919980708472
"827",2018-02-19 05:06:01,"2018-02-19 05:06:02",100,40.441588755003,-79.9199807104515
"828",2018-02-19 05:06:01,"2018-02-19 05:06:02",100,40.441588755003,-79.9199807104515
"829",2018-02-19 05:09:01,"2018-02-19 05:09:02",100,40.4415887535745,-79.91998071225
"830",2018-02-19 05:09:01,"2018-02-19 05:09:02",100,40.4415887535745,-79.91998071225
"831",2018-02-19 05:12:01,"2018-02-19 05:12:02",100,40.4415887522685,-79.9199807138945
"832",2018-02-19 05:12:01,"2018-02-19 05:12:02",100,40.4415887522685,-79.9199807138945
"833",2018-02-19 05:15:01,"2018-02-19 05:15:02",100,40.4415887510815,-79.9199807153895
"834",2018-02-19 05:15:01,"2018-02-19 05:15:02",100,40.4415887510815,-79.9199807153895
"835",2018-02-19 05:18:01,"2018-02-19 05:18:02",100,40.441588750001,-79.9199807167505
"836",2018-02-19 05:18:01,"2018-02-19 05:18:02",100,40.441588750001,-79.9199807167505
"837",2018-02-19 05:21:01,"2018-02-19 05:21:02",100,40.4415887490045,-79.9199807180055
"838",2018-02-19 05:21:01,"2018-02-19 05:21:02",100,40.4415887490045,-79.9199807180055
"839",2018-02-19 05:24:01,"2018-02-19 05:24:02",100,40.4415887480995,-79.9199807191455
"840",2018-02-19 05:24:01,"2018-02-19 05:24:02",100,40.4415887480995,-79.9199807191455
"841",2018-02-19 05:27:01,"2018-02-19 05:27:02",100,40.441588747272,-79.9199807201875
"842",2018-02-19 05:27:01,"2018-02-19 05:27:02",100,40.441588747272,-79.9199807201875
"843",2018-02-19 05:30:01,"2018-02-19 05:30:02",100,40.4415887465155,-79.91998072114
"844",2018-02-19 05:30:01,"2018-02-19 05:30:02",100,40.4415887465155,-79.91998072114
"845",2018-02-19 05:33:01,"2018-02-19 05:33:02",100,40.4415887458245,-79.9199807220105
"846",2018-02-19 05:33:01,"2018-02-19 05:33:02",100,40.4415887458245,-79.9199807220105
"847",2018-02-19 05:36:01,"2018-02-19 05:36:02",100,40.441614384145,-79.919958256315
"848",2018-02-19 05:36:01,"2018-02-19 05:36:02",100,40.441614384145,-79.919958256315
"849",2018-02-19 05:39:01,"2018-02-19 05:39:02",100,40.441656760657,-79.9200048155615
"850",2018-02-19 05:39:01,"2018-02-19 05:39:02",100,40.441656760657,-79.9200048155615
"851",2018-02-19 05:42:01,"2018-02-19 05:42:02",100,40.4416567606555,-79.9200048165535
"852",2018-02-19 05:42:01,"2018-02-19 05:42:02",100,40.4416567606555,-79.9200048165535
"853",2018-02-19 05:45:01,"2018-02-19 05:45:02",100,40.441656760193,-79.920004816954
"854",2018-02-19 05:45:01,"2018-02-19 05:45:02",100,40.441656760193,-79.920004816954
"855",2018-02-19 05:48:01,"2018-02-19 05:48:02",100,40.44165675977,-79.9200048173195
"856",2018-02-19 05:48:01,"2018-02-19 05:48:02",100,40.44165675977,-79.9200048173195
"857",2018-02-19 05:51:01,"2018-02-19 05:51:02",100,40.441656764355,-79.9200048133535
"858",2018-02-19 05:51:01,"2018-02-19 05:51:02",100,40.441656764355,-79.9200048133535
"859",2018-02-19 05:54:01,"2018-02-19 05:54:02",100,40.441656759028,-79.9200048179615
"860",2018-02-19 05:54:01,"2018-02-19 05:54:02",100,40.441656759028,-79.9200048179615
"861",2018-02-19 05:57:01,"2018-02-19 05:57:02",100,40.441656758703,-79.920004818243
"862",2018-02-19 05:57:01,"2018-02-19 05:57:02",100,40.441656758703,-79.920004818243
