"","source","donor.continent","target","target.continent","time","value"
"31","Austria","Europe","Afghanistan","Asia",1990,1.49
"93","Sweden","Europe","Afghanistan","Asia",1990,16.05
"187","Luxembourg","Europe","Afghanistan","Asia",1990,0.3
"189","Finland","Europe","Afghanistan","Asia",1990,0.15
"197","France","Europe","Afghanistan","Asia",1990,1.87
"207","Netherlands","Europe","Afghanistan","Asia",1990,3.13
"246","Norway","Europe","Afghanistan","Asia",1990,3.35
"406","Australia","Oceania","Afghanistan","Asia",1990,1.23
"442","Switzerland","Europe","Afghanistan","Asia",1990,2.01
"556","Belgium","Europe","Afghanistan","Asia",1990,0.01
"563","United Kingdom","Europe","Afghanistan","Asia",1990,2.39
"569","Denmark","Europe","Afghanistan","Asia",1990,1.58
"595","Ireland","Europe","Afghanistan","Asia",1990,0.05
"672","Germany","Europe","Afghanistan","Asia",1990,8.07
"699","Canada","North America","Afghanistan","Asia",1990,2.73
"882","Japan","Asia","Afghanistan","Asia",1990,0.03
"953","United States","North America","Afghanistan","Asia",1990,56
"966","Finland","Europe","Angola","Africa",1990,1.06
"970","Germany","Europe","Angola","Africa",1990,10.01
"973","Belgium","Europe","Angola","Africa",1990,4.06
"1003","Italy","Europe","Angola","Africa",1990,37.69
"1089","France","Europe","Angola","Africa",1990,11.13
"1119","Norway","Europe","Angola","Africa",1990,7.27
"1128","United States","North America","Angola","Africa",1990,1
"1147","Portugal","Europe","Angola","Africa",1990,11.71
"1211","Australia","Oceania","Angola","Africa",1990,1.34
"1258","Denmark","Europe","Angola","Africa",1990,0.05
"1269","Spain","Europe","Angola","Africa",1990,9.79
"1296","United Kingdom","Europe","Angola","Africa",1990,2.15
"1321","Ireland","Europe","Angola","Africa",1990,0.08
"1481","Luxembourg","Europe","Angola","Africa",1990,0.3
"1504","Sweden","Europe","Angola","Africa",1990,38.25
"1511","Netherlands","Europe","Angola","Africa",1990,12.58
"1560","Canada","North America","Angola","Africa",1990,11.16
"1641","Switzerland","Europe","Angola","Africa",1990,4.2
"2298","Luxembourg","Europe","Bangladesh","Asia",1990,0.3
"2304","Norway","Europe","Bangladesh","Asia",1990,43.92
