"","source","donor.continent","target","target.continent","time","value"
"51","Germany","Europe","Afghanistan","Asia",1998,11.61
"84","Luxembourg","Europe","Afghanistan","Asia",1998,0.52
"95","Netherlands","Europe","Afghanistan","Asia",1998,25.47
"168","Austria","Europe","Afghanistan","Asia",1998,0.57
"236","Denmark","Europe","Afghanistan","Asia",1998,2.68
"242","New Zealand","Oceania","Afghanistan","Asia",1998,0.03
"308","Switzerland","Europe","Afghanistan","Asia",1998,3.3
"424","Sweden","Europe","Afghanistan","Asia",1998,12.51
"430","United Kingdom","Europe","Afghanistan","Asia",1998,9.12
"436","Greece","Europe","Afghanistan","Asia",1998,0.02
"461","Korea","Asia","Afghanistan","Asia",1998,0.06
"475","Poland","Europe","Afghanistan","Asia",1998,0.03
"479","Finland","Europe","Afghanistan","Asia",1998,2.91
"593","Belgium","Europe","Afghanistan","Asia",1998,0.01
"719","Canada","North America","Afghanistan","Asia",1998,4.8
"783","Ireland","Europe","Afghanistan","Asia",1998,0.31
"824","Norway","Europe","Afghanistan","Asia",1998,8.13
"835","Japan","Asia","Afghanistan","Asia",1998,0.02
"881","Italy","Europe","Afghanistan","Asia",1998,0.86
"922","Australia","Oceania","Afghanistan","Asia",1998,3.08
"931","France","Europe","Afghanistan","Asia",1998,2.25
"965","Denmark","Europe","Angola","Africa",1998,1.6
"1099","United Kingdom","Europe","Angola","Africa",1998,10.61
"1160","United States","North America","Angola","Africa",1998,28.76
"1192","Japan","Asia","Angola","Africa",1998,17.85
"1236","Spain","Europe","Angola","Africa",1998,25.23
"1291","Germany","Europe","Angola","Africa",1998,11.83
"1312","Switzerland","Europe","Angola","Africa",1998,5.17
"1374","Netherlands","Europe","Angola","Africa",1998,15.16
"1402","Sweden","Europe","Angola","Africa",1998,22.54
"1410","Canada","North America","Angola","Africa",1998,2.63
"1468","Poland","Europe","Angola","Africa",1998,0.04
"1470","Belgium","Europe","Angola","Africa",1998,3.83
"1487","Portugal","Europe","Angola","Africa",1998,23.93
"1506","Austria","Europe","Angola","Africa",1998,1.01
"1521","Finland","Europe","Angola","Africa",1998,1.18
"1523","Korea","Asia","Angola","Africa",1998,0.02
"1633","Ireland","Europe","Angola","Africa",1998,0.62
"1635","Italy","Europe","Angola","Africa",1998,11.04
"1657","Norway","Europe","Angola","Africa",1998,23.14
"1675","France","Europe","Angola","Africa",1998,7.05
"1695","Australia","Oceania","Angola","Africa",1998,1.29
"1768","United States","North America","Armenia","Europe",1998,35.2
"1817","Austria","Europe","Armenia","Europe",1998,0.12
"1851","Greece","Europe","Armenia","Europe",1998,4.04
