"","source","donor.continent","target","target.continent","time","value"
"18","United Kingdom","Europe","Afghanistan","Asia",2011,423.42
"65","Slovenia","Europe","Afghanistan","Asia",2011,0.62
"165","Sweden","Europe","Afghanistan","Asia",2011,114.98
"173","Korea","Asia","Afghanistan","Asia",2011,27.99
"204","Netherlands","Europe","Afghanistan","Asia",2011,108.48
"209","United States","North America","Afghanistan","Asia",2011,3054.95
"215","Luxembourg","Europe","Afghanistan","Asia",2011,3.47
"241","Germany","Europe","Afghanistan","Asia",2011,539.3
"255","Denmark","Europe","Afghanistan","Asia",2011,90.15
"257","New Zealand","Oceania","Afghanistan","Asia",2011,5.93
"265","Belgium","Europe","Afghanistan","Asia",2011,16.86
"340","Canada","North America","Afghanistan","Asia",2011,225.15
"394","Greece","Europe","Afghanistan","Asia",2011,0.77
"403","Czech Republic","Europe","Afghanistan","Asia",2011,11.36
"447","Japan","Asia","Afghanistan","Asia",2011,751.43
"476","Australia","Oceania","Afghanistan","Asia",2011,159.39
"521","Poland","Europe","Afghanistan","Asia",2011,9.43
"531","Iceland","Europe","Afghanistan","Asia",2011,1.31
"562","Portugal","Europe","Afghanistan","Asia",2011,2.1
"585","Norway","Europe","Afghanistan","Asia",2011,138.68
"622","Hungary","Europe","Afghanistan","Asia",2011,6.86
"653","Finland","Europe","Afghanistan","Asia",2011,31.05
"694","Ireland","Europe","Afghanistan","Asia",2011,9.1
"701","Slovak Republic","Europe","Afghanistan","Asia",2011,1.26
"829","Switzerland","Europe","Afghanistan","Asia",2011,23.76
"852","Italy","Europe","Afghanistan","Asia",2011,55.27
"933","Austria","Europe","Afghanistan","Asia",2011,1.03
"944","France","Europe","Afghanistan","Asia",2011,65.73
"948","Spain","Europe","Afghanistan","Asia",2011,57.62
"1014","Australia","Oceania","Angola","Africa",2011,0.22
"1022","Spain","Europe","Angola","Africa",2011,2.71
"1032","Germany","Europe","Angola","Africa",2011,5.68
"1039","France","Europe","Angola","Africa",2011,4.24
"1041","Austria","Europe","Angola","Africa",2011,0.02
"1077","Czech Republic","Europe","Angola","Africa",2011,1.41
"1104","Ireland","Europe","Angola","Africa",2011,1.14
"1251","Sweden","Europe","Angola","Africa",2011,1.4
"1276","Canada","North America","Angola","Africa",2011,1.02
"1286","Finland","Europe","Angola","Africa",2011,1.57
"1420","Japan","Asia","Angola","Africa",2011,11.52
"1450","Denmark","Europe","Angola","Africa",2011,1.17
"1490","Greece","Europe","Angola","Africa",2011,0.03
"1492","Korea","Asia","Angola","Africa",2011,16.75
