"","source","donor.continent","target","target.continent","time","value"
"15083","Denmark","Europe","Egypt","Africa",1977,5.88
"15136","France","Europe","Egypt","Africa",1977,10.5
"15221","Austria","Europe","Egypt","Africa",1977,32.04
"15235","Switzerland","Europe","Egypt","Africa",1977,0.09
"15255","Canada","North America","Egypt","Africa",1977,3.8
"15264","Sweden","Europe","Egypt","Africa",1977,0.67
"15274","Belgium","Europe","Egypt","Africa",1977,4.41
"15399","Japan","Asia","Egypt","Africa",1977,67.26
"15408","New Zealand","Oceania","Egypt","Africa",1977,0.08
"15539","United Kingdom","Europe","El Salvador","North America",1977,0.54
"15598","Italy","Europe","El Salvador","North America",1977,0.11
"15603","United States","North America","El Salvador","North America",1977,9
"15831","Japan","Asia","El Salvador","North America",1977,7.5
"15996","Austria","Europe","El Salvador","North America",1977,0.02
"16005","Belgium","Europe","El Salvador","North America",1977,0.05
"16063","Australia","Oceania","El Salvador","North America",1977,0.01
"16108","Canada","North America","El Salvador","North America",1977,0.29
"16140","Germany","Europe","El Salvador","North America",1977,1.41
"16195","Switzerland","Europe","El Salvador","North America",1977,0.02
"16355","Netherlands","Europe","El Salvador","North America",1977,1.05
"17302","Australia","Oceania","Ethiopia","Africa",1977,0.85
"17340","Japan","Asia","Ethiopia","Africa",1977,1.62
"17452","United States","North America","Ethiopia","Africa",1977,10
"17468","United Kingdom","Europe","Ethiopia","Africa",1977,2.89
"17475","Austria","Europe","Ethiopia","Africa",1977,0.01
"17518","Netherlands","Europe","Ethiopia","Africa",1977,10.59
"17596","Switzerland","Europe","Ethiopia","Africa",1977,0.56
"17718","Belgium","Europe","Ethiopia","Africa",1977,0.45
"17747","Italy","Europe","Ethiopia","Africa",1977,0.41
"17749","Ireland","Europe","Ethiopia","Africa",1977,0.01
"17947","Sweden","Europe","Ethiopia","Africa",1977,20.36
"18023","Denmark","Europe","Ethiopia","Africa",1977,0.19
"18024","Germany","Europe","Ethiopia","Africa",1977,9.56
"18033","France","Europe","Ethiopia","Africa",1977,0.4
"18059","Finland","Europe","Ethiopia","Africa",1977,0.25
"18066","Norway","Europe","Ethiopia","Africa",1977,0.42
"18097","Canada","North America","Ethiopia","Africa",1977,0.43
"18355","Canada","North America","Gambia","Africa",1977,1.96
"18401","Finland","Europe","Gambia","Africa",1977,0.01
"18477","Denmark","Europe","Gambia","Africa",1977,0.07
"18636","Austria","Europe","Gambia","Africa",1977,0.01
"18783","United Kingdom","Europe","Gambia","Africa",1977,5.56
"18795","Australia","Oceania","Gambia","Africa",1977,0.08
"18798","United States","North America","Gambia","Africa",1977,1
"18805","Ireland","Europe","Gambia","Africa",1977,0.02
"18879","Netherlands","Europe","Gambia","Africa",1977,0.12
"18881","Japan","Asia","Gambia","Africa",1977,0.37
"18912","Germany","Europe","Gambia","Africa",1977,3.44
"19533","Belgium","Europe","Ghana","Africa",1977,0.11
"19648","Hungary","Europe","Ghana","Africa",1977,0.1
"19733","Germany","Europe","Ghana","Africa",1977,6.16
"19869","United Kingdom","Europe","Ghana","Africa",1977,3.9
"19923","United States","North America","Ghana","Africa",1977,14
"20015","France","Europe","Ghana","Africa",1977,2
"20035","Netherlands","Europe","Ghana","Africa",1977,6.98
"20055","Australia","Oceania","Ghana","Africa",1977,1.49
"20080","Switzerland","Europe","Ghana","Africa",1977,0.09
"20100","Italy","Europe","Ghana","Africa",1977,0.31
"20108","Japan","Asia","Ghana","Africa",1977,2.96
"20153","Norway","Europe","Ghana","Africa",1977,0.46
"20233","Finland","Europe","Ghana","Africa",1977,0.02
"20272","Austria","Europe","Ghana","Africa",1977,0.15
"20291","Canada","North America","Ghana","Africa",1977,13.47
"20564","Belgium","Europe","Guatemala","North America",1977,0.87
"20685","United Kingdom","Europe","Guatemala","North America",1977,0.01
"20696","Germany","Europe","Guatemala","North America",1977,3.43
"20711","United States","North America","Guatemala","North America",1977,26
"20831","Denmark","Europe","Guatemala","North America",1977,0.05
"20838","Italy","Europe","Guatemala","North America",1977,0.07
"20886","Norway","Europe","Guatemala","North America",1977,0.23
"20933","Netherlands","Europe","Guatemala","North America",1977,1.74
"20989","Canada","North America","Guatemala","North America",1977,1.54
"21011","Japan","Asia","Guatemala","North America",1977,2.19
"21053","Switzerland","Europe","Guatemala","North America",1977,0.32
"21139","Austria","Europe","Guatemala","North America",1977,0.74
"21427","Netherlands","Europe","Guinea","Africa",1977,2.77
"21545","Germany","Europe","Guinea","Africa",1977,0.04
"21602","Denmark","Europe","Guinea","Africa",1977,0.33
"21723","Canada","North America","Guinea","Africa",1977,0.1
"21742","Japan","Asia","Guinea","Africa",1977,0.46
"21827","Belgium","Europe","Guinea","Africa",1977,0.05
"22008","United States","North America","Guinea","Africa",1977,3
"22190","Norway","Europe","Guinea-Bissau","Africa",1977,2.92
"22196","United Kingdom","Europe","Guinea-Bissau","Africa",1977,0.01
"22211","Sweden","Europe","Guinea-Bissau","Africa",1977,11.41
"22217","Italy","Europe","Guinea-Bissau","Africa",1977,0.3
"22326","France","Europe","Guinea-Bissau","Africa",1977,1.1
"22357","United States","North America","Guinea-Bissau","Africa",1977,2
"22465","Germany","Europe","Guinea-Bissau","Africa",1977,2.39
"22622","Switzerland","Europe","Guinea-Bissau","Africa",1977,0.14
"22667","Denmark","Europe","Guinea-Bissau","Africa",1977,1.98
"22694","Netherlands","Europe","Guinea-Bissau","Africa",1977,3.85
"22857","New Zealand","Oceania","Guyana","South America",1977,0.05
"22889","Australia","Oceania","Guyana","South America",1977,0.04
"22898","Japan","Asia","Guyana","South America",1977,0.12
"22931","Canada","North America","Guyana","South America",1977,1.39
"22959","Finland","Europe","Guyana","South America",1977,0.03
"22960","Netherlands","Europe","Guyana","South America",1977,0.08
"22999","Austria","Europe","Guyana","South America",1977,0.1
"23026","Germany","Europe","Guyana","South America",1977,0.12
"23069","Switzerland","Europe","Guyana","South America",1977,0.01
"23185","United States","North America","Guyana","South America",1977,6
"23284","Italy","Europe","Haiti","North America",1977,0.04
"23322","Belgium","Europe","Haiti","North America",1977,0.28
"23353","United States","North America","Haiti","North America",1977,28
"23424","France","Europe","Haiti","North America",1977,2
"23535","Austria","Europe","Haiti","North America",1977,0.02
"23610","United Kingdom","Europe","Haiti","North America",1977,0.03
"23715","Canada","North America","Haiti","North America",1977,4.72
"23771","Switzerland","Europe","Haiti","North America",1977,0.12
"23868","Germany","Europe","Haiti","North America",1977,3.41
"23909","Netherlands","Europe","Haiti","North America",1977,0.91
"23973","Norway","Europe","Haiti","North America",1977,0.02
"24185","Netherlands","Europe","Honduras","North America",1977,0.23
"24235","Canada","North America","Honduras","North America",1977,1.04
"24268","United States","North America","Honduras","North America",1977,15
"24317","Switzerland","Europe","Honduras","North America",1977,0.13
"24328","Japan","Asia","Honduras","North America",1977,2.28
"24353","Germany","Europe","Honduras","North America",1977,3
"24379","Belgium","Europe","Honduras","North America",1977,0.08
"24383","Italy","Europe","Honduras","North America",1977,0.01
"24509","Austria","Europe","Honduras","North America",1977,0.06
"24622","United Kingdom","Europe","Honduras","North America",1977,1.04
"24918","Poland","Europe","India","Asia",1977,3.2
"24920","Hungary","Europe","India","Asia",1977,1.7
"25107","Belgium","Europe","India","Asia",1977,10.66
"25123","France","Europe","India","Asia",1977,26.7
"25164","Canada","North America","India","Asia",1977,36.76
"25229","Italy","Europe","India","Asia",1977,20.17
"25306","Norway","Europe","India","Asia",1977,15.24
"25331","United States","North America","India","Asia",1977,64
"25404","Australia","Oceania","India","Asia",1977,8.51
"25445","Austria","Europe","India","Asia",1977,2.92
"25527","Denmark","Europe","India","Asia",1977,13.99
"25538","New Zealand","Oceania","India","Asia",1977,0.51
"25567","Netherlands","Europe","India","Asia",1977,71.34
"25627","Ireland","Europe","India","Asia",1977,0.01
"25661","Japan","Asia","India","Asia",1977,28.79
"25665","Sweden","Europe","India","Asia",1977,55.29
"25723","Germany","Europe","India","Asia",1977,14.9
"25730","Switzerland","Europe","India","Asia",1977,4.85
"25776","Finland","Europe","India","Asia",1977,0.01
"25801","United Kingdom","Europe","India","Asia",1977,106.92
"25905","France","Europe","Indonesia","Oceania",1977,12.7
"25973","Switzerland","Europe","Indonesia","Oceania",1977,1.19
"26046","Canada","North America","Indonesia","Oceania",1977,11.77
"26050","Austria","Europe","Indonesia","Oceania",1977,0.61
"26055","Germany","Europe","Indonesia","Oceania",1977,24.51
"26075","Norway","Europe","Indonesia","Oceania",1977,3.5
"26094","Australia","Oceania","Indonesia","Oceania",1977,26.72
"26268","New Zealand","Oceania","Indonesia","Oceania",1977,2.7
"26327","Japan","Asia","Indonesia","Oceania",1977,148.35
"26448","United Kingdom","Europe","Indonesia","Oceania",1977,8.65
"26691","Belgium","Europe","Indonesia","Oceania",1977,13.98
"26737","United States","North America","Indonesia","Oceania",1977,102
"26739","Netherlands","Europe","Indonesia","Oceania",1977,44.27
"26906","Germany","Europe","Kenya","Africa",1977,17.62
"27100","Netherlands","Europe","Kenya","Africa",1977,13.94
"27111","Canada","North America","Kenya","Africa",1977,7.64
"27189","United States","North America","Kenya","Africa",1977,12
"27298","Belgium","Europe","Kenya","Africa",1977,2.97
"27326","Ireland","Europe","Kenya","Africa",1977,0.03
"27351","Switzerland","Europe","Kenya","Africa",1977,1.22
"27412","Norway","Europe","Kenya","Africa",1977,12.57
"27427","Australia","Oceania","Kenya","Africa",1977,1.64
"27473","Denmark","Europe","Kenya","Africa",1977,12.11
"27602","Sweden","Europe","Kenya","Africa",1977,17.99
"27626","United Kingdom","Europe","Kenya","Africa",1977,14.29
"27634","Austria","Europe","Kenya","Africa",1977,0.34
"27753","Japan","Asia","Kenya","Africa",1977,4.8
"27801","New Zealand","Oceania","Kenya","Africa",1977,0.03
"27826","Finland","Europe","Kenya","Africa",1977,2.08
"27940","United Kingdom","Europe","Kiribati","Oceania",1977,4.33
"27960","New Zealand","Oceania","Kiribati","Oceania",1977,0.36
"28097","Australia","Oceania","Kiribati","Oceania",1977,0.91
"28112","Japan","Asia","Kiribati","Oceania",1977,0.41
"28847","Belgium","Europe","Lao People's Democratic Republic","Asia",1977,0.09
"28866","Norway","Europe","Lao People's Democratic Republic","Asia",1977,0.05
"28868","Germany","Europe","Lao People's Democratic Republic","Asia",1977,5.79
"28956","United Kingdom","Europe","Lao People's Democratic Republic","Asia",1977,0.08
"28983","Canada","North America","Lao People's Democratic Republic","Asia",1977,2.38
"29160","New Zealand","Oceania","Lao People's Democratic Republic","Asia",1977,0.02
"29357","France","Europe","Lao People's Democratic Republic","Asia",1977,1.7
"29366","Sweden","Europe","Lao People's Democratic Republic","Asia",1977,6.44
"29427","Japan","Asia","Lao People's Democratic Republic","Asia",1977,5.36
"29464","Netherlands","Europe","Lao People's Democratic Republic","Asia",1977,3.61
"29540","Australia","Oceania","Lao People's Democratic Republic","Asia",1977,1.16
"29702","Belgium","Europe","Lesotho","Africa",1977,0.06
"29736","Japan","Asia","Lesotho","Africa",1977,0.03
"29757","Finland","Europe","Lesotho","Africa",1977,0.01
"29781","Ireland","Europe","Lesotho","Africa",1977,0.43
"29784","Norway","Europe","Lesotho","Africa",1977,1.3
"29800","Canada","North America","Lesotho","Africa",1977,4.97
"29942","Germany","Europe","Lesotho","Africa",1977,1.31
"29949","Australia","Oceania","Lesotho","Africa",1977,0.17
"29966","Sweden","Europe","Lesotho","Africa",1977,2.26
"30072","Netherlands","Europe","Lesotho","Africa",1977,0.83
"30164","Switzerland","Europe","Lesotho","Africa",1977,0.39
"30197","United Kingdom","Europe","Lesotho","Africa",1977,3.78
"30213","Denmark","Europe","Lesotho","Africa",1977,1.31
"30228","United States","North America","Lesotho","Africa",1977,4
"30330","Austria","Europe","Lesotho","Africa",1977,0.28
"30427","Netherlands","Europe","Liberia","Africa",1977,1.87
"30433","Australia","Oceania","Liberia","Africa",1977,0.01
"30447","Belgium","Europe","Liberia","Africa",1977,0.02
"30462","Germany","Europe","Liberia","Africa",1977,4.42
"30656","United States","North America","Liberia","Africa",1977,10
"30684","Norway","Europe","Liberia","Africa",1977,0.06
"30763","Finland","Europe","Liberia","Africa",1977,0.01
"30780","United Kingdom","Europe","Liberia","Africa",1977,0.32
"30934","Italy","Europe","Liberia","Africa",1977,0.13
"30975","Ireland","Europe","Liberia","Africa",1977,0.01
"31095","Japan","Asia","Liberia","Africa",1977,4.81
"31139","Belgium","Europe","Madagascar","Africa",1977,0.22
"31160","Germany","Europe","Madagascar","Africa",1977,0.96
"31275","Canada","North America","Madagascar","Africa",1977,1.47
"31304","Norway","Europe","Madagascar","Africa",1977,1.75
"31404","United States","North America","Madagascar","Africa",1977,2
"31474","Japan","Asia","Madagascar","Africa",1977,1.99
"31630","Switzerland","Europe","Madagascar","Africa",1977,1.94
"31691","United Kingdom","Europe","Madagascar","Africa",1977,0.21
"31758","Netherlands","Europe","Madagascar","Africa",1977,0.47
"31817","France","Europe","Madagascar","Africa",1977,21.8
"31881","Austria","Europe","Madagascar","Africa",1977,0.01
"31934","Denmark","Europe","Malawi","Africa",1977,3.96
"31938","Belgium","Europe","Malawi","Africa",1977,0.05
"31972","United States","North America","Malawi","Africa",1977,4
"32030","Netherlands","Europe","Malawi","Africa",1977,2.77
"32038","Canada","North America","Malawi","Africa",1977,14.75
"32104","Finland","Europe","Malawi","Africa",1977,0.01
"32203","United Kingdom","Europe","Malawi","Africa",1977,19.15
"32385","Japan","Asia","Malawi","Africa",1977,1.13
"32408","Switzerland","Europe","Malawi","Africa",1977,0.01
"32452","Austria","Europe","Malawi","Africa",1977,0.03
"32503","Germany","Europe","Malawi","Africa",1977,8.09
"32717","Australia","Oceania","Malawi","Africa",1977,0.11
"32810","United Kingdom","Europe","Mali","Africa",1977,0.46
"32825","France","Europe","Mali","Africa",1977,25.1
"32830","Norway","Europe","Mali","Africa",1977,0.04
"32902","Canada","North America","Mali","Africa",1977,3.64
"32933","Germany","Europe","Mali","Africa",1977,16
"33049","Netherlands","Europe","Mali","Africa",1977,5.9
"33192","Japan","Asia","Mali","Africa",1977,0.16
"33205","United States","North America","Mali","Africa",1977,6
"33233","Belgium","Europe","Mali","Africa",1977,1.85
"33420","Italy","Europe","Mali","Africa",1977,0.06
"33440","Austria","Europe","Mali","Africa",1977,0.39
"33558","Switzerland","Europe","Mali","Africa",1977,1.25
"33658","Japan","Asia","Mauritania","Africa",1977,2.25
"33665","Canada","North America","Mauritania","Africa",1977,5.76
"33689","France","Europe","Mauritania","Africa",1977,8.2
"33824","Australia","Oceania","Mauritania","Africa",1977,0.02
"33874","United States","North America","Mauritania","Africa",1977,2
"33901","Austria","Europe","Mauritania","Africa",1977,0.04
"33944","Netherlands","Europe","Mauritania","Africa",1977,0.04
"34064","Switzerland","Europe","Mauritania","Africa",1977,0.45
"34065","United Kingdom","Europe","Mauritania","Africa",1977,0.03
"34096","Germany","Europe","Mauritania","Africa",1977,5.27
"34270","Belgium","Europe","Mauritania","Africa",1977,0.76
"35118","Hungary","Europe","Mongolia","Asia",1977,1.8
"35133","Poland","Europe","Mongolia","Asia",1977,1.6
"35561","France","Europe","Morocco","Africa",1977,79.2
"35628","Netherlands","Europe","Morocco","Africa",1977,0.33
"35735","Poland","Europe","Morocco","Africa",1977,3.5
"35836","Belgium","Europe","Morocco","Africa",1977,12.32
"35932","Germany","Europe","Morocco","Africa",1977,19.12
"35950","Italy","Europe","Morocco","Africa",1977,1
"36013","United Kingdom","Europe","Morocco","Africa",1977,0.08
"36035","Japan","Asia","Morocco","Africa",1977,12.58
"36056","Canada","North America","Morocco","Africa",1977,4.7
"36157","Switzerland","Europe","Morocco","Africa",1977,0.41
"36205","Austria","Europe","Morocco","Africa",1977,0.05
"36372","United States","North America","Morocco","Africa",1977,29
"36409","Switzerland","Europe","Mozambique","Africa",1977,0.29
"36426","United States","North America","Mozambique","Africa",1977,8
"36498","Germany","Europe","Mozambique","Africa",1977,0.29
"36564","Australia","Oceania","Mozambique","Africa",1977,1.1
"36571","Denmark","Europe","Mozambique","Africa",1977,8.57
"36618","Canada","North America","Mozambique","Africa",1977,0.05
"36677","Japan","Asia","Mozambique","Africa",1977,2.1
"36713","Norway","Europe","Mozambique","Africa",1977,6.15
"36728","Netherlands","Europe","Mozambique","Africa",1977,3.37
"36756","Finland","Europe","Mozambique","Africa",1977,2.76
