"","source","donor.continent","target","target.continent","time","value"
"3","Hungary","Europe","Afghanistan","Asia",2007,7.52
"77","Canada","North America","Afghanistan","Asia",2007,345.39
"82","Italy","Europe","Afghanistan","Asia",2007,62.04
"128","France","Europe","Afghanistan","Asia",2007,19.54
"229","Portugal","Europe","Afghanistan","Asia",2007,8.99
"245","Switzerland","Europe","Afghanistan","Asia",2007,19.69
"283","Germany","Europe","Afghanistan","Asia",2007,217.15
"327","Korea","Asia","Afghanistan","Asia",2007,2.58
"328","Japan","Asia","Afghanistan","Asia",2007,101.01
"343","Netherlands","Europe","Afghanistan","Asia",2007,88.82
"349","Iceland","Europe","Afghanistan","Asia",2007,4.59
"362","New Zealand","Oceania","Afghanistan","Asia",2007,3.73
"384","Ireland","Europe","Afghanistan","Asia",2007,7.4
"393","Luxembourg","Europe","Afghanistan","Asia",2007,3.2
"457","Slovak Republic","Europe","Afghanistan","Asia",2007,1.33
"543","Norway","Europe","Afghanistan","Asia",2007,94.42
"559","Spain","Europe","Afghanistan","Asia",2007,43.5
"613","Greece","Europe","Afghanistan","Asia",2007,17.25
"619","Sweden","Europe","Afghanistan","Asia",2007,56.15
"675","Belgium","Europe","Afghanistan","Asia",2007,10.64
"743","Austria","Europe","Afghanistan","Asia",2007,0.66
"749","United States","North America","Afghanistan","Asia",2007,1514.28
"803","Poland","Europe","Afghanistan","Asia",2007,1.81
"831","Denmark","Europe","Afghanistan","Asia",2007,40.74
"851","Czech Republic","Europe","Afghanistan","Asia",2007,10.62
"906","United Kingdom","Europe","Afghanistan","Asia",2007,268.71
"925","Finland","Europe","Afghanistan","Asia",2007,19.16
"959","Australia","Oceania","Afghanistan","Asia",2007,50.25
"1019","United States","North America","Angola","Africa",2007,39.63
"1042","Switzerland","Europe","Angola","Africa",2007,1.62
"1056","Austria","Europe","Angola","Africa",2007,0.03
"1071","Denmark","Europe","Angola","Africa",2007,6.43
"1080","Spain","Europe","Angola","Africa",2007,17.62
"1122","United Kingdom","Europe","Angola","Africa",2007,10.04
"1131","Japan","Asia","Angola","Africa",2007,23.1
"1133","France","Europe","Angola","Africa",2007,3.24
"1155","Ireland","Europe","Angola","Africa",2007,3.01
"1169","Canada","North America","Angola","Africa",2007,4.49
"1299","Australia","Oceania","Angola","Africa",2007,0.89
"1339","Greece","Europe","Angola","Africa",2007,0.08
"1478","Czech Republic","Europe","Angola","Africa",2007,1.47
"1559","Korea","Asia","Angola","Africa",2007,17.41
"1564","Finland","Europe","Angola","Africa",2007,2.03
"1570","New Zealand","Oceania","Angola","Africa",2007,0.11
"1590","Norway","Europe","Angola","Africa",2007,21.41
"1612","Poland","Europe","Angola","Africa",2007,0.49
"1623","Sweden","Europe","Angola","Africa",2007,6.65
"1625","Portugal","Europe","Angola","Africa",2007,19.13
"1673","Germany","Europe","Angola","Africa",2007,12.26
"1747","Greece","Europe","Armenia","Europe",2007,5.4
"1760","France","Europe","Armenia","Europe",2007,8.5
"1800","Norway","Europe","Armenia","Europe",2007,4.66
"1802","Italy","Europe","Armenia","Europe",2007,0.04
"1824","Germany","Europe","Armenia","Europe",2007,22.53
"1845","Japan","Asia","Armenia","Europe",2007,85.23
"1878","Canada","North America","Armenia","Europe",2007,1.91
"1949","Switzerland","Europe","Armenia","Europe",2007,2.18
"1971","Netherlands","Europe","Armenia","Europe",2007,5.8
"1985","Finland","Europe","Armenia","Europe",2007,0.27
"2014","Poland","Europe","Armenia","Europe",2007,0.21
"2071","United States","North America","Armenia","Europe",2007,79.92
"2076","Czech Republic","Europe","Armenia","Europe",2007,0.43
"2085","Belgium","Europe","Armenia","Europe",2007,0.37
"2086","Denmark","Europe","Armenia","Europe",2007,2.14
"2087","Ireland","Europe","Armenia","Europe",2007,0.04
"2106","Sweden","Europe","Armenia","Europe",2007,3.61
"2125","Spain","Europe","Armenia","Europe",2007,0.05
"2172","Austria","Europe","Armenia","Europe",2007,0.6
"2184","United Kingdom","Europe","Armenia","Europe",2007,7.51
"2198","Korea","Asia","Armenia","Europe",2007,0.05
"2219","Germany","Europe","Bangladesh","Asia",2007,43.06
"2255","Australia","Oceania","Bangladesh","Asia",2007,35.15
"2328","New Zealand","Oceania","Bangladesh","Asia",2007,1.69
"2364","Switzerland","Europe","Bangladesh","Asia",2007,20.13
"2415","Korea","Asia","Bangladesh","Asia",2007,10
"2429","Sweden","Europe","Bangladesh","Asia",2007,11.79
"2469","Norway","Europe","Bangladesh","Asia",2007,39.83
"2479","Finland","Europe","Bangladesh","Asia",2007,1.17
"2480","Netherlands","Europe","Bangladesh","Asia",2007,99.45
"2548","United Kingdom","Europe","Bangladesh","Asia",2007,245.57
"2560","Slovak Republic","Europe","Bangladesh","Asia",2007,0.08
"2609","Ireland","Europe","Bangladesh","Asia",2007,6.16
"2611","Italy","Europe","Bangladesh","Asia",2007,2.77
"2612","United States","North America","Bangladesh","Asia",2007,49.14
"2832","Spain","Europe","Bangladesh","Asia",2007,12.15
"2854","Poland","Europe","Bangladesh","Asia",2007,0.3
"2903","Canada","North America","Bangladesh","Asia",2007,60.24
"2975","Czech Republic","Europe","Bangladesh","Asia",2007,0.17
"3009","Denmark","Europe","Bangladesh","Asia",2007,41.96
"3085","Austria","Europe","Bangladesh","Asia",2007,0.65
"3088","Luxembourg","Europe","Bangladesh","Asia",2007,0.45
"3097","Greece","Europe","Bangladesh","Asia",2007,0.41
"3132","Austria","Europe","Benin","Africa",2007,0.01
"3222","Spain","Europe","Benin","Africa",2007,2.11
"3233","Denmark","Europe","Benin","Africa",2007,44.64
"3274","Luxembourg","Europe","Benin","Africa",2007,4.28
"3288","Netherlands","Europe","Benin","Africa",2007,34.72
"3357","United States","North America","Benin","Africa",2007,25.33
"3375","Germany","Europe","Benin","Africa",2007,29.58
"3476","Switzerland","Europe","Benin","Africa",2007,10.26
"3502","Finland","Europe","Benin","Africa",2007,0.21
"3518","Japan","Asia","Benin","Africa",2007,6.81
"3523","Canada","North America","Benin","Africa",2007,6.99
"3537","Belgium","Europe","Benin","Africa",2007,14.89
"3594","France","Europe","Benin","Africa",2007,56.4
"3602","Sweden","Europe","Benin","Africa",2007,0.3
"3614","Czech Republic","Europe","Benin","Africa",2007,0.01
"3654","Greece","Europe","Benin","Africa",2007,0.14
"3857","Poland","Europe","Benin","Africa",2007,0.01
"3871","Korea","Asia","Benin","Africa",2007,0.02
"3901","Ireland","Europe","Benin","Africa",2007,0.09
"3906","Italy","Europe","Benin","Africa",2007,1.49
"3942","Austria","Europe","Bhutan","Asia",2007,1.63
"3970","Canada","North America","Bhutan","Asia",2007,1.48
"4033","New Zealand","Oceania","Bhutan","Asia",2007,0.22
"4098","Czech Republic","Europe","Bhutan","Asia",2007,0.02
"4114","Poland","Europe","Bhutan","Asia",2007,0.01
"4126","Norway","Europe","Bhutan","Asia",2007,1.23
"4165","Netherlands","Europe","Bhutan","Asia",2007,0.31
"4202","Australia","Oceania","Bhutan","Asia",2007,1.27
"4252","France","Europe","Bhutan","Asia",2007,0.2
"4311","Finland","Europe","Bhutan","Asia",2007,0.04
"4312","Denmark","Europe","Bhutan","Asia",2007,12.55
"4343","Korea","Asia","Bhutan","Asia",2007,0.32
"4383","Greece","Europe","Bhutan","Asia",2007,0.04
"4458","Germany","Europe","Bhutan","Asia",2007,0.2
"4477","Sweden","Europe","Bhutan","Asia",2007,0.74
"4478","Japan","Asia","Bhutan","Asia",2007,18.07
"4481","Switzerland","Europe","Bhutan","Asia",2007,5.37
"4501","Canada","North America","Bolivia","South America",2007,22.8
"4516","Finland","Europe","Bolivia","South America",2007,0.7
"4522","Germany","Europe","Bolivia","South America",2007,39.79
"4544","Poland","Europe","Bolivia","South America",2007,0.01
"4546","Sweden","Europe","Bolivia","South America",2007,25.96
"4571","Denmark","Europe","Bolivia","South America",2007,34
"4633","Switzerland","Europe","Bolivia","South America",2007,14.69
"4668","Japan","Asia","Bolivia","South America",2007,36.93
"4720","Greece","Europe","Bolivia","South America",2007,0.01
"4735","Netherlands","Europe","Bolivia","South America",2007,48.26
"4840","Spain","Europe","Bolivia","South America",2007,74.63
"4920","Korea","Asia","Bolivia","South America",2007,8.66
"4939","Italy","Europe","Bolivia","South America",2007,7.87
"4974","Belgium","Europe","Bolivia","South America",2007,14.89
"4980","United States","North America","Bolivia","South America",2007,122.39
"5052","Czech Republic","Europe","Bolivia","South America",2007,0.23
"5083","France","Europe","Bolivia","South America",2007,7.23
"5093","Norway","Europe","Bolivia","South America",2007,5.07
"5141","Ireland","Europe","Bolivia","South America",2007,1.25
"5154","Luxembourg","Europe","Bolivia","South America",2007,1.08
"5181","Austria","Europe","Bolivia","South America",2007,0.37
"5422","Italy","Europe","Burkina Faso","Africa",2007,2.59
"5464","Canada","North America","Burkina Faso","Africa",2007,22.74
"5563","Poland","Europe","Burkina Faso","Africa",2007,0.04
"5604","United States","North America","Burkina Faso","Africa",2007,21.81
"5610","Netherlands","Europe","Burkina Faso","Africa",2007,65.7
"5625","Austria","Europe","Burkina Faso","Africa",2007,4.68
"5668","Czech Republic","Europe","Burkina Faso","Africa",2007,0.26
"5673","Norway","Europe","Burkina Faso","Africa",2007,0.27
"5702","France","Europe","Burkina Faso","Africa",2007,114.76
"5718","Denmark","Europe","Burkina Faso","Africa",2007,42.38
"5736","Japan","Asia","Burkina Faso","Africa",2007,20.43
"5772","Switzerland","Europe","Burkina Faso","Africa",2007,20.32
"5812","Sweden","Europe","Burkina Faso","Africa",2007,21.11
"5933","Spain","Europe","Burkina Faso","Africa",2007,4.77
"6004","Luxembourg","Europe","Burkina Faso","Africa",2007,14.21
"6013","Germany","Europe","Burkina Faso","Africa",2007,39.9
"6015","Korea","Asia","Burkina Faso","Africa",2007,0.63
"6070","Belgium","Europe","Burkina Faso","Africa",2007,14.39
"6082","Ireland","Europe","Burkina Faso","Africa",2007,1.06
"6135","Greece","Europe","Burkina Faso","Africa",2007,0.07
"6208","Finland","Europe","Burkina Faso","Africa",2007,0.65
"6243","Canada","North America","Burundi","Africa",2007,6.94
"6244","Japan","Asia","Burundi","Africa",2007,8.52
"6259","France","Europe","Burundi","Africa",2007,18.28
"6264","Denmark","Europe","Burundi","Africa",2007,5.14
"6267","Switzerland","Europe","Burundi","Africa",2007,6.36
"6276","Italy","Europe","Burundi","Africa",2007,3.46
"6384","Sweden","Europe","Burundi","Africa",2007,5.98
"6410","Germany","Europe","Burundi","Africa",2007,23.02
"6416","Austria","Europe","Burundi","Africa",2007,0.73
"6482","United States","North America","Burundi","Africa",2007,25.88
"6513","Finland","Europe","Burundi","Africa",2007,0.99
"6529","Portugal","Europe","Burundi","Africa",2007,0.01
"6567","Norway","Europe","Burundi","Africa",2007,20.23
"6586","Luxembourg","Europe","Burundi","Africa",2007,3.21
"6613","Spain","Europe","Burundi","Africa",2007,2.29
"6686","Korea","Asia","Burundi","Africa",2007,0.12
"6740","Belgium","Europe","Burundi","Africa",2007,26.34
"6762","United Kingdom","Europe","Burundi","Africa",2007,15.44
"6872","Ireland","Europe","Burundi","Africa",2007,5.89
"6919","Poland","Europe","Burundi","Africa",2007,0.01
"7008","Netherlands","Europe","Burundi","Africa",2007,23.14
"7017","Greece","Europe","Burundi","Africa",2007,0.08
"7160","Germany","Europe","Cabo Verde","Africa",2007,1.09
"7192","Austria","Europe","Cabo Verde","Africa",2007,2.54
"7203","Portugal","Europe","Cabo Verde","Africa",2007,43.7
"7221","Netherlands","Europe","Cabo Verde","Africa",2007,12.1
"7226","Sweden","Europe","Cabo Verde","Africa",2007,0.48
"7236","Norway","Europe","Cabo Verde","Africa",2007,0.01
"7249","Japan","Asia","Cabo Verde","Africa",2007,1.89
"7301","Luxembourg","Europe","Cabo Verde","Africa",2007,15.87
"7381","Spain","Europe","Cabo Verde","Africa",2007,20.71
"7426","United Kingdom","Europe","Cabo Verde","Africa",2007,0.54
"7480","Canada","North America","Cabo Verde","Africa",2007,0.75
"7530","Greece","Europe","Cabo Verde","Africa",2007,0.04
"7559","France","Europe","Cabo Verde","Africa",2007,5.97
"7643","Italy","Europe","Cabo Verde","Africa",2007,0.85
"7666","United States","North America","Cabo Verde","Africa",2007,7.1
"7705","Switzerland","Europe","Cabo Verde","Africa",2007,0.45
"7730","Belgium","Europe","Cabo Verde","Africa",2007,0.07
"7749","Italy","Europe","Cambodia","Asia",2007,3.94
"7817","Japan","Asia","Cambodia","Asia",2007,113.56
"7857","Switzerland","Europe","Cambodia","Asia",2007,4.03
"7943","Canada","North America","Cambodia","Asia",2007,15.33
"7957","Belgium","Europe","Cambodia","Asia",2007,10.37
"8012","Hungary","Europe","Cambodia","Asia",2007,0.1
"8032","Slovak Republic","Europe","Cambodia","Asia",2007,0.07
"8036","France","Europe","Cambodia","Asia",2007,35
"8041","Czech Republic","Europe","Cambodia","Asia",2007,0.1
"8059","Denmark","Europe","Cambodia","Asia",2007,12.94
"8138","Spain","Europe","Cambodia","Asia",2007,8.52
"8180","New Zealand","Oceania","Cambodia","Asia",2007,6.42
"8185","Korea","Asia","Cambodia","Asia",2007,35.28
"8225","Netherlands","Europe","Cambodia","Asia",2007,0.17
"8242","Greece","Europe","Cambodia","Asia",2007,0.01
"8265","Sweden","Europe","Cambodia","Asia",2007,17.88
"8294","Ireland","Europe","Cambodia","Asia",2007,3.43
"8323","Finland","Europe","Cambodia","Asia",2007,4.64
"8352","Australia","Oceania","Cambodia","Asia",2007,27.68
"8353","Germany","Europe","Cambodia","Asia",2007,37.62
"8370","Norway","Europe","Cambodia","Asia",2007,3.81
"8399","United States","North America","Cambodia","Asia",2007,87.22
"8443","Poland","Europe","Cambodia","Asia",2007,0.03
"8461","Luxembourg","Europe","Cambodia","Asia",2007,0.12
"8479","United Kingdom","Europe","Cambodia","Asia",2007,24.56
"8640","Czech Republic","Europe","Cameroon","Africa",2007,0.06
"8642","France","Europe","Cameroon","Africa",2007,596.23
"8708","Japan","Asia","Cameroon","Africa",2007,18.55
"8775","United Kingdom","Europe","Cameroon","Africa",2007,51.74
"8781","Greece","Europe","Cameroon","Africa",2007,0.16
"8824","Finland","Europe","Cameroon","Africa",2007,0.28
"8947","Norway","Europe","Cameroon","Africa",2007,0.46
"8948","Ireland","Europe","Cameroon","Africa",2007,0.46
"8968","Korea","Asia","Cameroon","Africa",2007,0.27
"8998","Italy","Europe","Cameroon","Africa",2007,1.77
"9050","Switzerland","Europe","Cameroon","Africa",2007,32.54
"9070","Austria","Europe","Cameroon","Africa",2007,0.51
"9199","Luxembourg","Europe","Cameroon","Africa",2007,0.29
"9211","Germany","Europe","Cameroon","Africa",2007,754.52
"9218","United States","North America","Cameroon","Africa",2007,30.65
"9253","Canada","North America","Cameroon","Africa",2007,12.4
"9299","Sweden","Europe","Cameroon","Africa",2007,73.64
"9320","Denmark","Europe","Cameroon","Africa",2007,17.02
"9393","Netherlands","Europe","Cameroon","Africa",2007,2.58
"9395","Belgium","Europe","Cameroon","Africa",2007,87.76
"9403","Spain","Europe","Cameroon","Africa",2007,15.27
"9445","Poland","Europe","Cameroon","Africa",2007,0.12
"9533","Korea","Asia","Central African Republic","Africa",2007,0.21
"9541","Canada","North America","Central African Republic","Africa",2007,5.65
"9562","Japan","Asia","Central African Republic","Africa",2007,2.55
"9571","Belgium","Europe","Central African Republic","Africa",2007,0.02
"9648","Germany","Europe","Central African Republic","Africa",2007,5.31
"9676","Spain","Europe","Central African Republic","Africa",2007,0.99
"9692","Sweden","Europe","Central African Republic","Africa",2007,7.55
"9714","Netherlands","Europe","Central African Republic","Africa",2007,6.34
"9749","Greece","Europe","Central African Republic","Africa",2007,0.08
"9827","Finland","Europe","Central African Republic","Africa",2007,2.46
"9874","Austria","Europe","Central African Republic","Africa",2007,0.35
"9904","United States","North America","Central African Republic","Africa",2007,18.38
"9922","Italy","Europe","Central African Republic","Africa",2007,0.02
"9947","Switzerland","Europe","Central African Republic","Africa",2007,1.3
"10020","France","Europe","Central African Republic","Africa",2007,54.19
"10038","Ireland","Europe","Central African Republic","Africa",2007,4.86
"10072","Australia","Oceania","Central African Republic","Africa",2007,0.84
"10088","Norway","Europe","Central African Republic","Africa",2007,1.15
"10160","United Kingdom","Europe","Central African Republic","Africa",2007,5.05
"10164","Luxembourg","Europe","Central African Republic","Africa",2007,0.68
"10185","Netherlands","Europe","Chad","Africa",2007,6.84
