"","source","donor.continent","target","target.continent","time","value"
"6047","United Kingdom","Europe","Burkina Faso","Africa",2005,2.58
"6069","Canada","North America","Burkina Faso","Africa",2005,16.5
"6080","Japan","Asia","Burkina Faso","Africa",2005,18.88
"6130","Spain","Europe","Burkina Faso","Africa",2005,2.91
"6191","France","Europe","Burkina Faso","Africa",2005,79.35
"6212","Austria","Europe","Burkina Faso","Africa",2005,4.13
"6230","Luxembourg","Europe","Burkina Faso","Africa",2005,11.01
"6284","Greece","Europe","Burundi","Africa",2005,0.38
"6331","Czech Republic","Europe","Burundi","Africa",2005,0.04
"6349","Belgium","Europe","Burundi","Africa",2005,21.3
"6366","Italy","Europe","Burundi","Africa",2005,3.44
"6445","Germany","Europe","Burundi","Africa",2005,11.36
"6506","Luxembourg","Europe","Burundi","Africa",2005,0.38
"6524","Portugal","Europe","Burundi","Africa",2005,0.1
"6568","Spain","Europe","Burundi","Africa",2005,0.69
"6652","Netherlands","Europe","Burundi","Africa",2005,22.87
"6661","New Zealand","Oceania","Burundi","Africa",2005,1.25
"6717","Denmark","Europe","Burundi","Africa",2005,5.24
"6724","France","Europe","Burundi","Africa",2005,13.92
"6735","Ireland","Europe","Burundi","Africa",2005,1.96
"6809","Austria","Europe","Burundi","Africa",2005,1.18
"6877","United Kingdom","Europe","Burundi","Africa",2005,14.78
"6889","Switzerland","Europe","Burundi","Africa",2005,4.62
"6933","Korea","Asia","Burundi","Africa",2005,0.17
"6941","Norway","Europe","Burundi","Africa",2005,10.28
"6947","Canada","North America","Burundi","Africa",2005,5.13
"7028","Japan","Asia","Burundi","Africa",2005,0.49
"7045","United States","North America","Burundi","Africa",2005,54.79
"7053","Sweden","Europe","Burundi","Africa",2005,5.27
"7061","Finland","Europe","Burundi","Africa",2005,0.87
"7099","United States","North America","Cabo Verde","Africa",2005,12.15
"7102","Portugal","Europe","Cabo Verde","Africa",2005,45.36
"7124","Germany","Europe","Cabo Verde","Africa",2005,3.11
"7250","Canada","North America","Cabo Verde","Africa",2005,1.29
"7283","France","Europe","Cabo Verde","Africa",2005,4.13
"7322","Netherlands","Europe","Cabo Verde","Africa",2005,11.14
"7346","Spain","Europe","Cabo Verde","Africa",2005,2.71
"7383","Luxembourg","Europe","Cabo Verde","Africa",2005,16.55
"7396","Italy","Europe","Cabo Verde","Africa",2005,0.98
"7492","Japan","Asia","Cabo Verde","Africa",2005,2.83
"7496","Sweden","Europe","Cabo Verde","Africa",2005,0.2
"7590","Belgium","Europe","Cabo Verde","Africa",2005,1.09
"7621","Norway","Europe","Cabo Verde","Africa",2005,0.01
"7622","Austria","Europe","Cabo Verde","Africa",2005,2.5
"7674","Switzerland","Europe","Cabo Verde","Africa",2005,0.02
"7738","Japan","Asia","Cambodia","Asia",2005,100.62
"7782","Netherlands","Europe","Cambodia","Asia",2005,8.04
"7834","Sweden","Europe","Cambodia","Asia",2005,14.78
"7850","Austria","Europe","Cambodia","Asia",2005,0.04
"7938","Spain","Europe","Cambodia","Asia",2005,0.65
"7974","Italy","Europe","Cambodia","Asia",2005,1.92
"8016","Switzerland","Europe","Cambodia","Asia",2005,3.63
"8030","Germany","Europe","Cambodia","Asia",2005,24.81
"8038","Norway","Europe","Cambodia","Asia",2005,3.65
"8042","Canada","North America","Cambodia","Asia",2005,8.48
"8044","Belgium","Europe","Cambodia","Asia",2005,11.81
"8158","Hungary","Europe","Cambodia","Asia",2005,0.06
"8334","New Zealand","Oceania","Cambodia","Asia",2005,3.83
"8339","Australia","Oceania","Cambodia","Asia",2005,28.39
"8425","Finland","Europe","Cambodia","Asia",2005,4.27
"8435","Czech Republic","Europe","Cambodia","Asia",2005,0.03
"8458","Korea","Asia","Cambodia","Asia",2005,17.77
"8499","France","Europe","Cambodia","Asia",2005,29.31
"8505","Luxembourg","Europe","Cambodia","Asia",2005,0.13
"8529","United States","North America","Cambodia","Asia",2005,70.36
"8550","United Kingdom","Europe","Cambodia","Asia",2005,21.47
"8571","Ireland","Europe","Cambodia","Asia",2005,1.07
"8616","Denmark","Europe","Cambodia","Asia",2005,9.22
"8739","Greece","Europe","Cameroon","Africa",2005,0.27
"8866","Japan","Asia","Cameroon","Africa",2005,19.27
"8871","United Kingdom","Europe","Cameroon","Africa",2005,4.62
"8888","United States","North America","Cameroon","Africa",2005,13.75
"8904","Portugal","Europe","Cameroon","Africa",2005,0.02
"8935","Norway","Europe","Cameroon","Africa",2005,1.85
"8949","Denmark","Europe","Cameroon","Africa",2005,9.81
"8956","Czech Republic","Europe","Cameroon","Africa",2005,0.04
"8975","Germany","Europe","Cameroon","Africa",2005,183.04
"9083","Austria","Europe","Cameroon","Africa",2005,7.61
"9113","Netherlands","Europe","Cameroon","Africa",2005,17.54
"9165","Australia","Oceania","Cameroon","Africa",2005,0.01
"9169","Finland","Europe","Cameroon","Africa",2005,0.28
"9173","Korea","Asia","Cameroon","Africa",2005,0.69
"9194","Ireland","Europe","Cameroon","Africa",2005,0.34
"9222","Sweden","Europe","Cameroon","Africa",2005,8.74
"9282","Belgium","Europe","Cameroon","Africa",2005,14.43
"9304","Poland","Europe","Cameroon","Africa",2005,0.07
"9315","Canada","North America","Cameroon","Africa",2005,34.85
"9327","Luxembourg","Europe","Cameroon","Africa",2005,0.46
"9349","France","Europe","Cameroon","Africa",2005,16.78
"9368","Switzerland","Europe","Cameroon","Africa",2005,2.57
"9465","Italy","Europe","Cameroon","Africa",2005,0.8
"9509","Greece","Europe","Central African Republic","Africa",2005,0.04
"9529","Belgium","Europe","Central African Republic","Africa",2005,0.22
"9628","Finland","Europe","Central African Republic","Africa",2005,0.5
"9669","Netherlands","Europe","Central African Republic","Africa",2005,0.35
"9670","Norway","Europe","Central African Republic","Africa",2005,1.2
"9722","Austria","Europe","Central African Republic","Africa",2005,0.13
"9729","Germany","Europe","Central African Republic","Africa",2005,2.96
"9786","Canada","North America","Central African Republic","Africa",2005,1.56
"9789","United States","North America","Central African Republic","Africa",2005,17.47
"9817","France","Europe","Central African Republic","Africa",2005,32.99
"9862","Sweden","Europe","Central African Republic","Africa",2005,1.34
"9863","Japan","Asia","Central African Republic","Africa",2005,0.15
"10015","Spain","Europe","Central African Republic","Africa",2005,0.57
"10051","Italy","Europe","Central African Republic","Africa",2005,0.41
"10086","Korea","Asia","Central African Republic","Africa",2005,0.07
"10090","Ireland","Europe","Central African Republic","Africa",2005,0.5
"10151","Switzerland","Europe","Central African Republic","Africa",2005,0.08
"10217","Ireland","Europe","Chad","Africa",2005,0.18
"10346","Germany","Europe","Chad","Africa",2005,23.95
"10364","Japan","Asia","Chad","Africa",2005,2.05
"10366","Italy","Europe","Chad","Africa",2005,0.1
"10452","Greece","Europe","Chad","Africa",2005,0.52
"10484","Sweden","Europe","Chad","Africa",2005,2.47
"10496","United States","North America","Chad","Africa",2005,60.85
"10578","Spain","Europe","Chad","Africa",2005,1.56
"10599","Belgium","Europe","Chad","Africa",2005,0.57
"10603","Luxembourg","Europe","Chad","Africa",2005,1.01
"10688","Czech Republic","Europe","Chad","Africa",2005,0.01
"10734","Switzerland","Europe","Chad","Africa",2005,12.76
"10743","Australia","Oceania","Chad","Africa",2005,3.93
"10793","Denmark","Europe","Chad","Africa",2005,1.17
"10839","France","Europe","Chad","Africa",2005,41.07
"10845","Finland","Europe","Chad","Africa",2005,0.75
"10879","Norway","Europe","Chad","Africa",2005,1.77
"10880","Canada","North America","Chad","Africa",2005,6.17
"10895","Netherlands","Europe","Chad","Africa",2005,1.59
"10941","Germany","Europe","Comoros","Africa",2005,0.05
"10948","Belgium","Europe","Comoros","Africa",2005,0.15
"10973","Canada","North America","Comoros","Africa",2005,0.68
"11052","United States","North America","Comoros","Africa",2005,0.03
"11055","Norway","Europe","Comoros","Africa",2005,0.03
"11216","France","Europe","Comoros","Africa",2005,14.09
"11221","Japan","Asia","Comoros","Africa",2005,0.03
"11240","Belgium","Europe","Congo","Africa",2005,20.97
"11254","Spain","Europe","Congo","Africa",2005,134.22
"11288","Germany","Europe","Congo","Africa",2005,63.73
"11301","Austria","Europe","Congo","Africa",2005,3.15
"11325","Luxembourg","Europe","Congo","Africa",2005,0.19
"11361","Japan","Asia","Congo","Africa",2005,0.17
"11388","Netherlands","Europe","Congo","Africa",2005,6.08
"11410","Korea","Asia","Congo","Africa",2005,0.08
"11439","Greece","Europe","Congo","Africa",2005,0.63
"11489","Finland","Europe","Congo","Africa",2005,0.14
"11525","United States","North America","Congo","Africa",2005,15.07
"11547","Canada","North America","Congo","Africa",2005,22.25
"11609","Sweden","Europe","Congo","Africa",2005,2.22
"11610","Norway","Europe","Congo","Africa",2005,2.64
"11763","France","Europe","Congo","Africa",2005,998.73
"11796","Italy","Europe","Congo","Africa",2005,61.24
"11917","Switzerland","Europe","Congo","Africa",2005,11.9
"11918","United Kingdom","Europe","Congo","Africa",2005,0.58
"12067","Italy","Europe","Cote d'Ivoire","Africa",2005,1.18
"12073","Belgium","Europe","Cote d'Ivoire","Africa",2005,4.41
"12087","Sweden","Europe","Cote d'Ivoire","Africa",2005,3.61
"12102","Switzerland","Europe","Cote d'Ivoire","Africa",2005,2.91
"12128","Spain","Europe","Cote d'Ivoire","Africa",2005,3.61
"12179","Finland","Europe","Cote d'Ivoire","Africa",2005,0.33
"12185","Portugal","Europe","Cote d'Ivoire","Africa",2005,0.23
"12246","Canada","North America","Cote d'Ivoire","Africa",2005,6.5
"12250","Netherlands","Europe","Cote d'Ivoire","Africa",2005,2.42
"12259","United States","North America","Cote d'Ivoire","Africa",2005,23.77
"12279","France","Europe","Cote d'Ivoire","Africa",2005,54.9
"12281","Germany","Europe","Cote d'Ivoire","Africa",2005,13.2
"12301","Czech Republic","Europe","Cote d'Ivoire","Africa",2005,0.06
"12345","Luxembourg","Europe","Cote d'Ivoire","Africa",2005,0.58
"12421","Norway","Europe","Cote d'Ivoire","Africa",2005,3.86
"12472","United Kingdom","Europe","Cote d'Ivoire","Africa",2005,3.07
"12526","Japan","Asia","Cote d'Ivoire","Africa",2005,1.37
"12663","Greece","Europe","Cote d'Ivoire","Africa",2005,0.1
"12733","Austria","Europe","Cote d'Ivoire","Africa",2005,3.13
"12739","Korea","Asia","Cote d'Ivoire","Africa",2005,0.26
"12789","Denmark","Europe","Democratic People's Republic of Korea","Asia",2005,0.81
"12794","Netherlands","Europe","Democratic People's Republic of Korea","Asia",2005,0.65
"12797","Luxembourg","Europe","Democratic People's Republic of Korea","Asia",2005,0.66
"12820","Canada","North America","Democratic People's Republic of Korea","Asia",2005,1.57
"12836","Australia","Oceania","Democratic People's Republic of Korea","Asia",2005,4.63
"12845","Italy","Europe","Democratic People's Republic of Korea","Asia",2005,0.78
"12848","Korea","Asia","Democratic People's Republic of Korea","Asia",2005,0.08
"12873","Czech Republic","Europe","Democratic People's Republic of Korea","Asia",2005,0.08
"12880","Switzerland","Europe","Democratic People's Republic of Korea","Asia",2005,4.23
"12892","Germany","Europe","Democratic People's Republic of Korea","Asia",2005,5.2
"12898","New Zealand","Oceania","Democratic People's Republic of Korea","Asia",2005,0.3
"12957","Austria","Europe","Democratic People's Republic of Korea","Asia",2005,0.14
"12984","United States","North America","Democratic People's Republic of Korea","Asia",2005,7.91
"13017","Greece","Europe","Democratic People's Republic of Korea","Asia",2005,0.01
"13129","Finland","Europe","Democratic People's Republic of Korea","Asia",2005,1.84
"13143","Sweden","Europe","Democratic People's Republic of Korea","Asia",2005,5.49
"13169","Norway","Europe","Democratic People's Republic of Korea","Asia",2005,5.27
"13174","Ireland","Europe","Democratic People's Republic of Korea","Asia",2005,0.31
"13189","Norway","Europe","Democratic Republic of the Congo","Africa",2005,19.29
"13230","Belgium","Europe","Democratic Republic of the Congo","Africa",2005,151.72
"13235","Italy","Europe","Democratic Republic of the Congo","Africa",2005,1.02
"13263","Czech Republic","Europe","Democratic Republic of the Congo","Africa",2005,0.09
"13391","Canada","North America","Democratic Republic of the Congo","Africa",2005,24.83
"13395","Luxembourg","Europe","Democratic Republic of the Congo","Africa",2005,1.72
"13422","New Zealand","Oceania","Democratic Republic of the Congo","Africa",2005,0.22
"13451","Denmark","Europe","Democratic Republic of the Congo","Africa",2005,3.08
"13485","Netherlands","Europe","Democratic Republic of the Congo","Africa",2005,46.23
"13559","Poland","Europe","Democratic Republic of the Congo","Africa",2005,0.06
"13566","Greece","Europe","Democratic Republic of the Congo","Africa",2005,0.35
"13607","Finland","Europe","Democratic Republic of the Congo","Africa",2005,4.64
"13608","Austria","Europe","Democratic Republic of the Congo","Africa",2005,0.32
"13615","France","Europe","Democratic Republic of the Congo","Africa",2005,41.47
"13735","Spain","Europe","Democratic Republic of the Congo","Africa",2005,9.23
"13826","Germany","Europe","Democratic Republic of the Congo","Africa",2005,51.09
"13843","United Kingdom","Europe","Democratic Republic of the Congo","Africa",2005,77.57
"13878","Sweden","Europe","Democratic Republic of the Congo","Africa",2005,23.71
"13902","Portugal","Europe","Democratic Republic of the Congo","Africa",2005,0.51
"13948","Ireland","Europe","Democratic Republic of the Congo","Africa",2005,5.89
"14008","Japan","Asia","Democratic Republic of the Congo","Africa",2005,376.26
"14026","Korea","Asia","Democratic Republic of the Congo","Africa",2005,0.32
"14044","United States","North America","Democratic Republic of the Congo","Africa",2005,143.64
"14076","Switzerland","Europe","Democratic Republic of the Congo","Africa",2005,7.3
"14186","Germany","Europe","Djibouti","Africa",2005,0.39
"14216","Japan","Asia","Djibouti","Africa",2005,6.38
"14218","Norway","Europe","Djibouti","Africa",2005,0.11
"14252","Greece","Europe","Djibouti","Africa",2005,0.06
"14257","Canada","North America","Djibouti","Africa",2005,1.15
"14303","Italy","Europe","Djibouti","Africa",2005,1.24
"14310","Netherlands","Europe","Djibouti","Africa",2005,0.76
"14340","United States","North America","Djibouti","Africa",2005,7.57
"14374","New Zealand","Oceania","Djibouti","Africa",2005,0.46
"14376","Belgium","Europe","Djibouti","Africa",2005,0.02
"14396","France","Europe","Djibouti","Africa",2005,35.12
"14425","Finland","Europe","Djibouti","Africa",2005,0.06
"14446","Luxembourg","Europe","Djibouti","Africa",2005,0.31
"14494","Korea","Asia","Djibouti","Africa",2005,0.1
"14669","Austria","Europe","Egypt","Africa",2005,18.63
"14756","Korea","Asia","Egypt","Africa",2005,4.4
"14757","Poland","Europe","Egypt","Africa",2005,0.03
"14797","Spain","Europe","Egypt","Africa",2005,28.48
"14805","United States","North America","Egypt","Africa",2005,401.76
"14823","Ireland","Europe","Egypt","Africa",2005,0.33
"14838","Finland","Europe","Egypt","Africa",2005,4.27
"14891","Norway","Europe","Egypt","Africa",2005,0.56
"14914","Australia","Oceania","Egypt","Africa",2005,6.75
"14965","France","Europe","Egypt","Africa",2005,80
"15018","New Zealand","Oceania","Egypt","Africa",2005,0.01
"15089","Germany","Europe","Egypt","Africa",2005,109.18
"15110","Denmark","Europe","Egypt","Africa",2005,7.94
"15115","United Kingdom","Europe","Egypt","Africa",2005,6.18
"15141","Greece","Europe","Egypt","Africa",2005,3.74
"15160","Switzerland","Europe","Egypt","Africa",2005,9.51
"15333","Canada","North America","Egypt","Africa",2005,15.67
"15363","Netherlands","Europe","Egypt","Africa",2005,7.81
"15368","Portugal","Europe","Egypt","Africa",2005,0.02
"15380","Czech Republic","Europe","Egypt","Africa",2005,0.1
"15425","Luxembourg","Europe","Egypt","Africa",2005,0.13
"15479","Sweden","Europe","Egypt","Africa",2005,1.56
"15543","Austria","Europe","El Salvador","North America",2005,1.35
"15622","Korea","Asia","El Salvador","North America",2005,2.03
"15717","Belgium","Europe","El Salvador","North America",2005,3.32
"15834","United States","North America","El Salvador","North America",2005,47.02
"15855","Italy","Europe","El Salvador","North America",2005,0.18
"15868","Germany","Europe","El Salvador","North America",2005,8.88
"15869","New Zealand","Oceania","El Salvador","North America",2005,0.1
"15928","Finland","Europe","El Salvador","North America",2005,0.37
"15989","Norway","Europe","El Salvador","North America",2005,2.11
"16055","Spain","Europe","El Salvador","North America",2005,42.62
"16060","France","Europe","El Salvador","North America",2005,3.4
"16117","Canada","North America","El Salvador","North America",2005,4.39
"16122","Czech Republic","Europe","El Salvador","North America",2005,0.23
"16190","Switzerland","Europe","El Salvador","North America",2005,3.53
"16210","Japan","Asia","El Salvador","North America",2005,22.65
"16251","United Kingdom","Europe","El Salvador","North America",2005,0.02
"16271","Denmark","Europe","El Salvador","North America",2005,0.91
"16278","Sweden","Europe","El Salvador","North America",2005,5.98
"16290","Ireland","Europe","El Salvador","North America",2005,2.7
"16318","Luxembourg","Europe","El Salvador","North America",2005,6.86
"16341","Netherlands","Europe","El Salvador","North America",2005,6.21
"16400","Switzerland","Europe","Equatorial Guinea","Africa",2005,0.05
"16479","Japan","Asia","Equatorial Guinea","Africa",2005,0.09
"16538","Greece","Europe","Equatorial Guinea","Africa",2005,0.01
"16554","United States","North America","Equatorial Guinea","Africa",2005,0.19
"16584","Canada","North America","Equatorial Guinea","Africa",2005,1.25
"16656","Austria","Europe","Equatorial Guinea","Africa",2005,0.01
"16669","Portugal","Europe","Equatorial Guinea","Africa",2005,0.05
"16671","France","Europe","Equatorial Guinea","Africa",2005,4.17
"16701","Spain","Europe","Equatorial Guinea","Africa",2005,23.9
"16719","Korea","Asia","Equatorial Guinea","Africa",2005,0.05
"16732","Norway","Europe","Eritrea","Africa",2005,18.83
"16749","Sweden","Europe","Eritrea","Africa",2005,3.14
"16754","Austria","Europe","Eritrea","Africa",2005,0.12
"16759","Greece","Europe","Eritrea","Africa",2005,0.7
"16807","Canada","North America","Eritrea","Africa",2005,4.24
"16849","New Zealand","Oceania","Eritrea","Africa",2005,0.03
"16858","Germany","Europe","Eritrea","Africa",2005,4.92
"16876","Finland","Europe","Eritrea","Africa",2005,1.58
"16878","Spain","Europe","Eritrea","Africa",2005,0.32
"16880","Belgium","Europe","Eritrea","Africa",2005,0.32
"16911","Italy","Europe","Eritrea","Africa",2005,25
"16917","Australia","Oceania","Eritrea","Africa",2005,0.01
"17009","France","Europe","Eritrea","Africa",2005,1.14
"17052","Switzerland","Europe","Eritrea","Africa",2005,1.89
"17058","Japan","Asia","Eritrea","Africa",2005,7.24
"17069","Denmark","Europe","Eritrea","Africa",2005,3.14
"17093","Ireland","Europe","Eritrea","Africa",2005,2.8
"17112","Korea","Asia","Eritrea","Africa",2005,0.22
"17139","United Kingdom","Europe","Eritrea","Africa",2005,3.07
"17147","Netherlands","Europe","Eritrea","Africa",2005,5.83
"17165","United States","North America","Eritrea","Africa",2005,141.5
"17236","Germany","Europe","Ethiopia","Africa",2005,49.85
"17321","Austria","Europe","Ethiopia","Africa",2005,7.64
