"","source","donor.continent","target","target.continent","time","value"
"12","United Kingdom","Europe","Afghanistan","Asia",1974,0.44
"53","Norway","Europe","Afghanistan","Asia",1974,0.03
"315","Denmark","Europe","Afghanistan","Asia",1974,0.05
"316","New Zealand","Oceania","Afghanistan","Asia",1974,0.01
"380","Italy","Europe","Afghanistan","Asia",1974,0.03
"388","Belgium","Europe","Afghanistan","Asia",1974,0.01
"414","United States","North America","Afghanistan","Asia",1974,12
"758","Canada","North America","Afghanistan","Asia",1974,0.54
"792","Germany","Europe","Afghanistan","Asia",1974,1.68
"819","Japan","Asia","Afghanistan","Asia",1974,0.63
"915","Netherlands","Europe","Afghanistan","Asia",1974,0.19
"916","Switzerland","Europe","Afghanistan","Asia",1974,0.04
"927","Sweden","Europe","Afghanistan","Asia",1974,1.1
"936","Australia","Oceania","Afghanistan","Asia",1974,0.15
"1065","Switzerland","Europe","Angola","Africa",1974,0.06
"1185","Germany","Europe","Angola","Africa",1974,0.08
"1358","Netherlands","Europe","Angola","Africa",1974,0.13
"2371","Switzerland","Europe","Bangladesh","Asia",1974,1
"2404","New Zealand","Oceania","Bangladesh","Asia",1974,0.75
"2425","United States","North America","Bangladesh","Asia",1974,104
"2451","Denmark","Europe","Bangladesh","Asia",1974,9.75
"2498","Finland","Europe","Bangladesh","Asia",1974,0.12
"2642","Germany","Europe","Bangladesh","Asia",1974,53.69
"2772","France","Europe","Bangladesh","Asia",1974,4.21
"2779","Canada","North America","Bangladesh","Asia",1974,48.55
"2858","Australia","Oceania","Bangladesh","Asia",1974,31.92
"2887","Japan","Asia","Bangladesh","Asia",1974,21.29
"2991","Italy","Europe","Bangladesh","Asia",1974,0.02
"3011","Belgium","Europe","Bangladesh","Asia",1974,4.16
"3026","Norway","Europe","Bangladesh","Asia",1974,12.28
"3047","Netherlands","Europe","Bangladesh","Asia",1974,18.15
"3073","United Kingdom","Europe","Bangladesh","Asia",1974,15.06
"3094","Sweden","Europe","Bangladesh","Asia",1974,19.2
"3146","Netherlands","Europe","Benin","Africa",1974,0.34
"3160","United States","North America","Benin","Africa",1974,3
"3206","Belgium","Europe","Benin","Africa",1974,0.49
"3317","Switzerland","Europe","Benin","Africa",1974,0.21
"3355","Denmark","Europe","Benin","Africa",1974,0.23
"3484","United Kingdom","Europe","Benin","Africa",1974,0.09
"3569","Germany","Europe","Benin","Africa",1974,2.17
"3686","Norway","Europe","Benin","Africa",1974,0.02
"3705","Canada","North America","Benin","Africa",1974,3.27
"3772","Italy","Europe","Benin","Africa",1974,0.04
"3885","France","Europe","Benin","Africa",1974,8.67
"4122","New Zealand","Oceania","Bhutan","Asia",1974,0.03
"4171","United Kingdom","Europe","Bhutan","Asia",1974,0.04
"4264","Japan","Asia","Bhutan","Asia",1974,0.07
"4445","Norway","Europe","Bhutan","Asia",1974,0.02
"4449","Australia","Oceania","Bhutan","Asia",1974,0.14
"4650","Italy","Europe","Bolivia","South America",1974,0.25
"4833","United States","North America","Bolivia","South America",1974,24
"5029","Canada","North America","Bolivia","South America",1974,0.95
"5050","Belgium","Europe","Bolivia","South America",1974,0.68
"5121","Norway","Europe","Bolivia","South America",1974,0.02
"5136","Netherlands","Europe","Bolivia","South America",1974,0.58
"5226","Germany","Europe","Bolivia","South America",1974,7.57
"5232","Austria","Europe","Bolivia","South America",1974,0.2
"5234","Finland","Europe","Bolivia","South America",1974,0.02
"5259","United Kingdom","Europe","Bolivia","South America",1974,0.82
"5271","Denmark","Europe","Bolivia","South America",1974,0.47
"5279","Switzerland","Europe","Bolivia","South America",1974,0.59
"5281","Japan","Asia","Bolivia","South America",1974,0.83
"5528","France","Europe","Burkina Faso","Africa",1974,33.3
"5532","Austria","Europe","Burkina Faso","Africa",1974,0.11
"5629","Italy","Europe","Burkina Faso","Africa",1974,0.04
"5667","Germany","Europe","Burkina Faso","Africa",1974,5.92
"5878","Belgium","Europe","Burkina Faso","Africa",1974,0.93
"5881","Japan","Asia","Burkina Faso","Africa",1974,0.03
"5883","Canada","North America","Burkina Faso","Africa",1974,2.25
"5918","Netherlands","Europe","Burkina Faso","Africa",1974,0.06
"5924","Switzerland","Europe","Burkina Faso","Africa",1974,0.43
"5946","United Kingdom","Europe","Burkina Faso","Africa",1974,0.06
"6110","Sweden","Europe","Burkina Faso","Africa",1974,0.07
"6203","United States","North America","Burkina Faso","Africa",1974,7
"6265","Belgium","Europe","Burundi","Africa",1974,12.3
"6294","Switzerland","Europe","Burundi","Africa",1974,0.31
"6413","Germany","Europe","Burundi","Africa",1974,1.25
"6423","Italy","Europe","Burundi","Africa",1974,0.13
"6446","United Kingdom","Europe","Burundi","Africa",1974,0.01
"6510","France","Europe","Burundi","Africa",1974,4.38
"6595","Canada","North America","Burundi","Africa",1974,0.13
"6787","Denmark","Europe","Burundi","Africa",1974,0.03
"6863","Netherlands","Europe","Burundi","Africa",1974,0.08
"6893","Norway","Europe","Burundi","Africa",1974,0.09
"7071","Sweden","Europe","Burundi","Africa",1974,0.02
"7883","France","Europe","Cambodia","Asia",1974,6.03
"7908","Germany","Europe","Cambodia","Asia",1974,0.46
"7981","United States","North America","Cambodia","Asia",1974,288
"8136","New Zealand","Oceania","Cambodia","Asia",1974,0.27
"8189","Australia","Oceania","Cambodia","Asia",1974,0.64
"8281","Switzerland","Europe","Cambodia","Asia",1974,0.34
"8292","Japan","Asia","Cambodia","Asia",1974,8.45
"8293","Belgium","Europe","Cambodia","Asia",1974,0.09
"8327","Netherlands","Europe","Cambodia","Asia",1974,0.08
"8393","United Kingdom","Europe","Cambodia","Asia",1974,0.66
"8509","Canada","North America","Cambodia","Asia",1974,0.57
"8671","Belgium","Europe","Cameroon","Africa",1974,0.77
"8822","Germany","Europe","Cameroon","Africa",1974,4.39
"9004","Norway","Europe","Cameroon","Africa",1974,0.2
"9137","United States","North America","Cameroon","Africa",1974,1
"9142","Japan","Asia","Cameroon","Africa",1974,0.01
"9196","France","Europe","Cameroon","Africa",1974,33.78
"9229","Switzerland","Europe","Cameroon","Africa",1974,0.86
"9265","Sweden","Europe","Cameroon","Africa",1974,0.02
"9266","Netherlands","Europe","Cameroon","Africa",1974,1.76
"9273","United Kingdom","Europe","Cameroon","Africa",1974,0.54
"9406","Canada","North America","Cameroon","Africa",1974,5.04
"9522","Italy","Europe","Central African Republic","Africa",1974,0.01
"9719","France","Europe","Central African Republic","Africa",1974,16.52
"9755","Belgium","Europe","Central African Republic","Africa",1974,0.16
"9826","Japan","Asia","Central African Republic","Africa",1974,0.01
"10030","Netherlands","Europe","Central African Republic","Africa",1974,0.01
"10091","Switzerland","Europe","Central African Republic","Africa",1974,0.02
"10110","Germany","Europe","Central African Republic","Africa",1974,1.76
"10167","Canada","North America","Central African Republic","Africa",1974,0.06
"10188","Italy","Europe","Chad","Africa",1974,0.11
"10190","Netherlands","Europe","Chad","Africa",1974,0.19
"10209","United Kingdom","Europe","Chad","Africa",1974,0.14
"10372","United States","North America","Chad","Africa",1974,6
"10505","Germany","Europe","Chad","Africa",1974,1.31
"10525","France","Europe","Chad","Africa",1974,25.44
"10547","Belgium","Europe","Chad","Africa",1974,0.28
"10736","Switzerland","Europe","Chad","Africa",1974,0.48
"10763","Denmark","Europe","Chad","Africa",1974,0.4
"10875","Canada","North America","Chad","Africa",1974,3.53
"10986","France","Europe","Comoros","Africa",1974,27.1
"11298","France","Europe","Congo","Africa",1974,17.01
"11375","Switzerland","Europe","Congo","Africa",1974,0.07
"11400","Italy","Europe","Congo","Africa",1974,0.13
"11412","United Kingdom","Europe","Congo","Africa",1974,0.06
"11565","Belgium","Europe","Congo","Africa",1974,0.19
"11802","Germany","Europe","Congo","Africa",1974,0.1
"11854","Denmark","Europe","Congo","Africa",1974,1.49
"11871","Norway","Europe","Congo","Africa",1974,0.02
"11876","Netherlands","Europe","Congo","Africa",1974,0.03
"11923","Canada","North America","Congo","Africa",1974,2.23
"12064","United Kingdom","Europe","Cote d'Ivoire","Africa",1974,1.46
"12066","Italy","Europe","Cote d'Ivoire","Africa",1974,0.2
"12085","Netherlands","Europe","Cote d'Ivoire","Africa",1974,1.28
"12100","France","Europe","Cote d'Ivoire","Africa",1974,37.09
"12207","Japan","Asia","Cote d'Ivoire","Africa",1974,0.36
"12305","Belgium","Europe","Cote d'Ivoire","Africa",1974,1.08
"12346","Canada","North America","Cote d'Ivoire","Africa",1974,4.09
"12355","Switzerland","Europe","Cote d'Ivoire","Africa",1974,0.14
"12370","United States","North America","Cote d'Ivoire","Africa",1974,1
"12489","Norway","Europe","Cote d'Ivoire","Africa",1974,0.04
"12574","Sweden","Europe","Cote d'Ivoire","Africa",1974,0.02
"12678","Germany","Europe","Cote d'Ivoire","Africa",1974,4.8
"13294","Italy","Europe","Democratic Republic of the Congo","Africa",1974,1.26
"13331","Netherlands","Europe","Democratic Republic of the Congo","Africa",1974,1
"13398","Japan","Asia","Democratic Republic of the Congo","Africa",1974,0.64
"13434","Belgium","Europe","Democratic Republic of the Congo","Africa",1974,101.92
"13435","France","Europe","Democratic Republic of the Congo","Africa",1974,22.79
"13456","Norway","Europe","Democratic Republic of the Congo","Africa",1974,0.3
"13482","Austria","Europe","Democratic Republic of the Congo","Africa",1974,1.84
"13633","Switzerland","Europe","Democratic Republic of the Congo","Africa",1974,0.54
"13715","Denmark","Europe","Democratic Republic of the Congo","Africa",1974,1.08
"13825","United Kingdom","Europe","Democratic Republic of the Congo","Africa",1974,0.13
"13890","Germany","Europe","Democratic Republic of the Congo","Africa",1974,7.62
"14016","United States","North America","Democratic Republic of the Congo","Africa",1974,8
"14020","Canada","North America","Democratic Republic of the Congo","Africa",1974,5.93
"14342","France","Europe","Djibouti","Africa",1974,28.32
"14642","United Kingdom","Europe","Egypt","Africa",1974,4.34
"14809","Japan","Asia","Egypt","Africa",1974,9.13
"14868","Australia","Oceania","Egypt","Africa",1974,0.01
"14871","France","Europe","Egypt","Africa",1974,4.02
"14935","Netherlands","Europe","Egypt","Africa",1974,0.83
"14986","Belgium","Europe","Egypt","Africa",1974,0.15
"15193","Austria","Europe","Egypt","Africa",1974,0.01
"15211","Norway","Europe","Egypt","Africa",1974,0.27
"15240","Germany","Europe","Egypt","Africa",1974,58.44
"15270","Switzerland","Europe","Egypt","Africa",1974,0.11
"15304","United States","North America","Egypt","Africa",1974,40
"15316","Denmark","Europe","Egypt","Africa",1974,0.95
"15560","Germany","Europe","El Salvador","North America",1974,0.16
"15751","Japan","Asia","El Salvador","North America",1974,0.44
"15837","Belgium","Europe","El Salvador","North America",1974,0.08
"15959","Netherlands","Europe","El Salvador","North America",1974,0.01
"16074","Italy","Europe","El Salvador","North America",1974,0.05
"16079","United Kingdom","Europe","El Salvador","North America",1974,0.67
"16146","Norway","Europe","El Salvador","North America",1974,0.03
"16148","Sweden","Europe","El Salvador","North America",1974,0.02
"16172","Canada","North America","El Salvador","North America",1974,1.22
"16226","United States","North America","El Salvador","North America",1974,5
"17168","Italy","Europe","Ethiopia","Africa",1974,10.36
"17271","Norway","Europe","Ethiopia","Africa",1974,0.94
"17281","Switzerland","Europe","Ethiopia","Africa",1974,0.8
"17308","Netherlands","Europe","Ethiopia","Africa",1974,3.58
"17393","Belgium","Europe","Ethiopia","Africa",1974,0.3
"17482","Australia","Oceania","Ethiopia","Africa",1974,1.22
"17784","Sweden","Europe","Ethiopia","Africa",1974,7.7
"17827","Japan","Asia","Ethiopia","Africa",1974,5.24
"17898","United States","North America","Ethiopia","Africa",1974,27
"18080","Finland","Europe","Ethiopia","Africa",1974,0.52
"18093","Denmark","Europe","Ethiopia","Africa",1974,0.48
