"","source","donor.continent","target","target.continent","time","value"
"8865","Belgium","Europe","Cameroon","Africa",1979,3.17
"9002","Canada","North America","Cameroon","Africa",1979,13.5
"9065","Japan","Asia","Cameroon","Africa",1979,0.09
"9214","United Kingdom","Europe","Cameroon","Africa",1979,2.23
"9235","Australia","Oceania","Cameroon","Africa",1979,0.01
"9361","United States","North America","Cameroon","Africa",1979,11
"9574","Belgium","Europe","Central African Republic","Africa",1979,0.51
"9579","Switzerland","Europe","Central African Republic","Africa",1979,0.1
"9625","Italy","Europe","Central African Republic","Africa",1979,0.11
"9731","Canada","North America","Central African Republic","Africa",1979,0.02
"9792","Germany","Europe","Central African Republic","Africa",1979,5.25
"9828","France","Europe","Central African Republic","Africa",1979,41.63
"10060","Netherlands","Europe","Central African Republic","Africa",1979,0.26
"10108","Sweden","Europe","Central African Republic","Africa",1979,0.24
"10113","Austria","Europe","Central African Republic","Africa",1979,0.07
"10118","Japan","Asia","Central African Republic","Africa",1979,2.05
"10170","United States","North America","Central African Republic","Africa",1979,1
"10292","France","Europe","Chad","Africa",1979,28.86
"10428","United States","North America","Chad","Africa",1979,11
"10520","Canada","North America","Chad","Africa",1979,0.19
"10524","Switzerland","Europe","Chad","Africa",1979,1.04
"10677","Italy","Europe","Chad","Africa",1979,0.11
"10682","Germany","Europe","Chad","Africa",1979,4.27
"10698","Netherlands","Europe","Chad","Africa",1979,0.38
"10699","Norway","Europe","Chad","Africa",1979,3.35
"10766","Belgium","Europe","Chad","Africa",1979,0.16
"10796","United Kingdom","Europe","Chad","Africa",1979,0.1
"10928","Belgium","Europe","Comoros","Africa",1979,0.87
"10958","Italy","Europe","Comoros","Africa",1979,0.28
"11008","Germany","Europe","Comoros","Africa",1979,0.03
"11083","Denmark","Europe","Comoros","Africa",1979,0.06
"11086","France","Europe","Comoros","Africa",1979,4.76
"11228","Switzerland","Europe","Comoros","Africa",1979,0.33
"11278","Netherlands","Europe","Congo","Africa",1979,0.32
"11291","Canada","North America","Congo","Africa",1979,1.84
"11314","United Kingdom","Europe","Congo","Africa",1979,0.15
"11416","Italy","Europe","Congo","Africa",1979,0.04
"11469","France","Europe","Congo","Africa",1979,45.83
"11623","Belgium","Europe","Congo","Africa",1979,0.32
"11693","Japan","Asia","Congo","Africa",1979,0.01
"11803","Germany","Europe","Congo","Africa",1979,1.52
"11880","Switzerland","Europe","Congo","Africa",1979,0.08
"11958","Norway","Europe","Cote d'Ivoire","Africa",1979,0.23
"12001","Netherlands","Europe","Cote d'Ivoire","Africa",1979,1.86
"12059","Canada","North America","Cote d'Ivoire","Africa",1979,15.93
"12084","France","Europe","Cote d'Ivoire","Africa",1979,86.59
"12104","Switzerland","Europe","Cote d'Ivoire","Africa",1979,0.17
"12256","Italy","Europe","Cote d'Ivoire","Africa",1979,0.02
"12379","Germany","Europe","Cote d'Ivoire","Africa",1979,18.88
"12460","Japan","Asia","Cote d'Ivoire","Africa",1979,0.1
"12507","Austria","Europe","Cote d'Ivoire","Africa",1979,0.18
"12554","Belgium","Europe","Cote d'Ivoire","Africa",1979,11.83
"12708","United States","North America","Cote d'Ivoire","Africa",1979,2
"12726","Finland","Europe","Cote d'Ivoire","Africa",1979,0.01
"12750","United Kingdom","Europe","Cote d'Ivoire","Africa",1979,0.92
"13193","Canada","North America","Democratic Republic of the Congo","Africa",1979,5.82
"13277","France","Europe","Democratic Republic of the Congo","Africa",1979,24.85
"13336","United Kingdom","Europe","Democratic Republic of the Congo","Africa",1979,4.91
"13460","Italy","Europe","Democratic Republic of the Congo","Africa",1979,0.78
"13470","Netherlands","Europe","Democratic Republic of the Congo","Africa",1979,3.1
"13551","Norway","Europe","Democratic Republic of the Congo","Africa",1979,0.25
"13662","Denmark","Europe","Democratic Republic of the Congo","Africa",1979,1.29
"13687","Sweden","Europe","Democratic Republic of the Congo","Africa",1979,1.53
"13877","Japan","Asia","Democratic Republic of the Congo","Africa",1979,27.37
"13888","Belgium","Europe","Democratic Republic of the Congo","Africa",1979,153.64
"13895","United States","North America","Democratic Republic of the Congo","Africa",1979,44
"13973","Switzerland","Europe","Democratic Republic of the Congo","Africa",1979,1.4
"14014","Germany","Europe","Democratic Republic of the Congo","Africa",1979,19.93
"14124","France","Europe","Djibouti","Africa",1979,16.98
"14390","Canada","North America","Djibouti","Africa",1979,0.02
"14450","Germany","Europe","Djibouti","Africa",1979,0.88
"14458","United States","North America","Djibouti","Africa",1979,1
"14508","Sweden","Europe","Djibouti","Africa",1979,0.16
"14584","France","Europe","Egypt","Africa",1979,58.6
"14608","Canada","North America","Egypt","Africa",1979,10.94
"14728","Norway","Europe","Egypt","Africa",1979,0.31
"14754","Hungary","Europe","Egypt","Africa",1979,1.5
"14780","Australia","Oceania","Egypt","Africa",1979,3.14
"14820","Finland","Europe","Egypt","Africa",1979,1.22
"14830","New Zealand","Oceania","Egypt","Africa",1979,0.02
"14835","Sweden","Europe","Egypt","Africa",1979,0.61
"15138","Denmark","Europe","Egypt","Africa",1979,10.39
"15152","United Kingdom","Europe","Egypt","Africa",1979,37.8
"15170","United States","North America","Egypt","Africa",1979,621
"15318","Belgium","Europe","Egypt","Africa",1979,0.54
"15351","Germany","Europe","Egypt","Africa",1979,121.9
"15416","Austria","Europe","Egypt","Africa",1979,1.05
"15431","Japan","Asia","Egypt","Africa",1979,132.66
"15467","Netherlands","Europe","Egypt","Africa",1979,14.58
"15476","Switzerland","Europe","Egypt","Africa",1979,0.18
"15525","Austria","Europe","El Salvador","North America",1979,0.02
"15611","Canada","North America","El Salvador","North America",1979,0.58
"15638","Italy","Europe","El Salvador","North America",1979,0.06
"15681","Netherlands","Europe","El Salvador","North America",1979,0.76
"15695","Switzerland","Europe","El Salvador","North America",1979,0.08
"15741","United Kingdom","Europe","El Salvador","North America",1979,0.95
"15787","Japan","Asia","El Salvador","North America",1979,4.35
"15877","France","Europe","El Salvador","North America",1979,7.4
"15966","Belgium","Europe","El Salvador","North America",1979,0.16
"16272","Germany","Europe","El Salvador","North America",1979,2.25
"16319","United States","North America","El Salvador","North America",1979,10
"16488","Germany","Europe","Equatorial Guinea","Africa",1979,0.01
"16577","Italy","Europe","Equatorial Guinea","Africa",1979,0.06
"17315","Switzerland","Europe","Ethiopia","Africa",1979,0.59
"17379","Canada","North America","Ethiopia","Africa",1979,1.17
"17420","United Kingdom","Europe","Ethiopia","Africa",1979,5.95
"17456","Denmark","Europe","Ethiopia","Africa",1979,0.07
"17462","Japan","Asia","Ethiopia","Africa",1979,1.67
"17472","Netherlands","Europe","Ethiopia","Africa",1979,5.5
"17671","Australia","Oceania","Ethiopia","Africa",1979,0.25
"17969","Italy","Europe","Ethiopia","Africa",1979,5.02
"17971","Sweden","Europe","Ethiopia","Africa",1979,19.7
"17995","Norway","Europe","Ethiopia","Africa",1979,1.49
"18000","Germany","Europe","Ethiopia","Africa",1979,16.53
"18206","United States","North America","Ethiopia","Africa",1979,12
"18211","Belgium","Europe","Ethiopia","Africa",1979,0.2
"18239","Austria","Europe","Ethiopia","Africa",1979,0.08
"18241","Finland","Europe","Ethiopia","Africa",1979,0.32
"18243","Poland","Europe","Ethiopia","Africa",1979,0.2
"18307","Switzerland","Europe","Gambia","Africa",1979,0.08
"18422","Canada","North America","Gambia","Africa",1979,0.02
"18510","Ireland","Europe","Gambia","Africa",1979,0.04
"18535","Belgium","Europe","Gambia","Africa",1979,0.01
"18546","United States","North America","Gambia","Africa",1979,2
"18613","Austria","Europe","Gambia","Africa",1979,0.01
"18727","United Kingdom","Europe","Gambia","Africa",1979,4.4
"18767","Denmark","Europe","Gambia","Africa",1979,0.08
"18770","Australia","Oceania","Gambia","Africa",1979,0.04
"18844","Netherlands","Europe","Gambia","Africa",1979,2.11
"18847","Germany","Europe","Gambia","Africa",1979,4.44
"19636","Australia","Oceania","Ghana","Africa",1979,1.92
"19791","Switzerland","Europe","Ghana","Africa",1979,0.09
"19905","Japan","Asia","Ghana","Africa",1979,5.55
"19921","Canada","North America","Ghana","Africa",1979,15.45
"19941","Netherlands","Europe","Ghana","Africa",1979,6.39
"19997","Germany","Europe","Ghana","Africa",1979,14.46
"20075","Belgium","Europe","Ghana","Africa",1979,0.17
"20179","Finland","Europe","Ghana","Africa",1979,0.03
"20220","Austria","Europe","Ghana","Africa",1979,0.24
"20305","United Kingdom","Europe","Ghana","Africa",1979,21.2
"20306","Norway","Europe","Ghana","Africa",1979,0.68
"20372","Italy","Europe","Ghana","Africa",1979,0.53
"20390","United States","North America","Ghana","Africa",1979,22
"20442","Sweden","Europe","Ghana","Africa",1979,0.5
"20545","Italy","Europe","Guatemala","North America",1979,0.47
"20613","Netherlands","Europe","Guatemala","North America",1979,1.22
"20627","Canada","North America","Guatemala","North America",1979,2.31
"20664","United Kingdom","Europe","Guatemala","North America",1979,0.03
"20763","Austria","Europe","Guatemala","North America",1979,0.96
"20945","United States","North America","Guatemala","North America",1979,19
"20971","Germany","Europe","Guatemala","North America",1979,6.32
"21052","Sweden","Europe","Guatemala","North America",1979,0.13
"21057","Belgium","Europe","Guatemala","North America",1979,0.39
"21240","Switzerland","Europe","Guatemala","North America",1979,0.68
"21266","Japan","Asia","Guatemala","North America",1979,1.95
"21616","Italy","Europe","Guinea","Africa",1979,0.35
"21619","Finland","Europe","Guinea","Africa",1979,0.25
"21625","Germany","Europe","Guinea","Africa",1979,1
"21638","United States","North America","Guinea","Africa",1979,5
"21664","Belgium","Europe","Guinea","Africa",1979,0.18
"21695","France","Europe","Guinea","Africa",1979,3
"21716","Canada","North America","Guinea","Africa",1979,0.03
"21808","Netherlands","Europe","Guinea","Africa",1979,1.47
"21862","Japan","Asia","Guinea","Africa",1979,2.91
"21893","Switzerland","Europe","Guinea","Africa",1979,0.03
"21942","Austria","Europe","Guinea","Africa",1979,0.01
"22167","Denmark","Europe","Guinea-Bissau","Africa",1979,2.11
"22230","Netherlands","Europe","Guinea-Bissau","Africa",1979,8.24
"22247","Italy","Europe","Guinea-Bissau","Africa",1979,0.08
"22378","Austria","Europe","Guinea-Bissau","Africa",1979,0.01
"22383","Belgium","Europe","Guinea-Bissau","Africa",1979,0.17
"22389","United Kingdom","Europe","Guinea-Bissau","Africa",1979,0.37
"22399","Norway","Europe","Guinea-Bissau","Africa",1979,2.83
"22451","France","Europe","Guinea-Bissau","Africa",1979,2.46
"22545","Canada","North America","Guinea-Bissau","Africa",1979,0.04
"22556","Sweden","Europe","Guinea-Bissau","Africa",1979,14.86
"22580","Switzerland","Europe","Guinea-Bissau","Africa",1979,0.1
"22593","Germany","Europe","Guinea-Bissau","Africa",1979,1.61
"22629","United States","North America","Guinea-Bissau","Africa",1979,1
"22754","Canada","North America","Guyana","South America",1979,5.49
"22782","Netherlands","Europe","Guyana","South America",1979,1.64
"22805","Denmark","Europe","Guyana","South America",1979,0.06
"22818","Australia","Oceania","Guyana","South America",1979,0.03
"22882","United States","North America","Guyana","South America",1979,5
"23071","United Kingdom","Europe","Guyana","South America",1979,1.63
"23091","Germany","Europe","Guyana","South America",1979,0.07
"23154","Belgium","Europe","Guyana","South America",1979,0.03
"23175","New Zealand","Oceania","Guyana","South America",1979,0.05
"23202","Austria","Europe","Guyana","South America",1979,0.15
"23233","Japan","Asia","Guyana","South America",1979,1.68
"23480","Austria","Europe","Haiti","North America",1979,0.01
"23590","Netherlands","Europe","Haiti","North America",1979,1.47
"23628","Canada","North America","Haiti","North America",1979,7.97
"23651","Italy","Europe","Haiti","North America",1979,0.05
"23693","Belgium","Europe","Haiti","North America",1979,2.31
"23727","France","Europe","Haiti","North America",1979,1.23
"23747","United States","North America","Haiti","North America",1979,28
"23758","Switzerland","Europe","Haiti","North America",1979,0.17
"23897","United Kingdom","Europe","Haiti","North America",1979,0.01
"23911","Germany","Europe","Haiti","North America",1979,7.22
"23982","Japan","Asia","Haiti","North America",1979,0.01
"24059","Switzerland","Europe","Honduras","North America",1979,0.87
"24160","Canada","North America","Honduras","North America",1979,3.57
"24172","United Kingdom","Europe","Honduras","North America",1979,0.49
"24181","Germany","Europe","Honduras","North America",1979,3.5
"24389","United States","North America","Honduras","North America",1979,27
"24611","Austria","Europe","Honduras","North America",1979,0.01
"24662","Netherlands","Europe","Honduras","North America",1979,1.69
"24714","Belgium","Europe","Honduras","North America",1979,0.12
"24723","Italy","Europe","Honduras","North America",1979,0.01
"24830","Finland","Europe","Honduras","North America",1979,0.36
"24837","Japan","Asia","Honduras","North America",1979,4.09
"24982","United Kingdom","Europe","India","Asia",1979,258.06
"25074","Germany","Europe","India","Asia",1979,92.21
"25088","Netherlands","Europe","India","Asia",1979,90.59
"25127","Canada","North America","India","Asia",1979,17.42
"25224","France","Europe","India","Asia",1979,13
"25253","United States","North America","India","Asia",1979,94
"25292","Ireland","Europe","India","Asia",1979,0.02
"25305","Australia","Oceania","India","Asia",1979,4.87
"25309","Norway","Europe","India","Asia",1979,22.05
"25317","New Zealand","Oceania","India","Asia",1979,0.36
"25349","Belgium","Europe","India","Asia",1979,24.51
"25446","Sweden","Europe","India","Asia",1979,73.27
"25508","Japan","Asia","India","Asia",1979,42.19
"25525","Denmark","Europe","India","Asia",1979,17.91
"25786","Poland","Europe","India","Asia",1979,0.01
"25795","Finland","Europe","India","Asia",1979,0.03
"25857","Switzerland","Europe","India","Asia",1979,19.51
"25888","Austria","Europe","India","Asia",1979,0.29
"25936","Canada","North America","Indonesia","Oceania",1979,8.81
"25940","Netherlands","Europe","Indonesia","Oceania",1979,75.8
"26227","Norway","Europe","Indonesia","Oceania",1979,1.46
"26234","Finland","Europe","Indonesia","Oceania",1979,0.18
"26371","New Zealand","Oceania","Indonesia","Oceania",1979,2.81
"26400","Australia","Oceania","Indonesia","Oceania",1979,44.19
"26527","Belgium","Europe","Indonesia","Oceania",1979,16.2
"26561","France","Europe","Indonesia","Oceania",1979,24.78
"26576","United States","North America","Indonesia","Oceania",1979,181
"26593","Denmark","Europe","Indonesia","Oceania",1979,0.15
"26616","Germany","Europe","Indonesia","Oceania",1979,29.96
"26655","United Kingdom","Europe","Indonesia","Oceania",1979,18.68
"26656","Switzerland","Europe","Indonesia","Oceania",1979,1.9
"26725","Japan","Asia","Indonesia","Oceania",1979,226.9
"26803","Austria","Europe","Indonesia","Oceania",1979,0.37
"26815","Canada","North America","Kenya","Africa",1979,9.09
"26929","Belgium","Europe","Kenya","Africa",1979,3.97
"26938","Austria","Europe","Kenya","Africa",1979,4.57
"27026","United States","North America","Kenya","Africa",1979,16
"27037","Norway","Europe","Kenya","Africa",1979,19.22
"27058","Switzerland","Europe","Kenya","Africa",1979,2.21
"27086","Finland","Europe","Kenya","Africa",1979,1.64
"27190","Ireland","Europe","Kenya","Africa",1979,0.1
"27224","Germany","Europe","Kenya","Africa",1979,68.29
"27329","Japan","Asia","Kenya","Africa",1979,34.82
"27348","Sweden","Europe","Kenya","Africa",1979,24.4
"27373","Australia","Oceania","Kenya","Africa",1979,4.06
"27680","United Kingdom","Europe","Kenya","Africa",1979,47.76
"27755","Netherlands","Europe","Kenya","Africa",1979,27.69
"27775","France","Europe","Kenya","Africa",1979,3.5
"27808","Denmark","Europe","Kenya","Africa",1979,16.84
"28024","New Zealand","Oceania","Kiribati","Oceania",1979,0.28
"28037","Japan","Asia","Kiribati","Oceania",1979,0.52
"28062","Australia","Oceania","Kiribati","Oceania",1979,2.5
"28095","United Kingdom","Europe","Kiribati","Oceania",1979,5.49
"28827","Switzerland","Europe","Lao People's Democratic Republic","Asia",1979,0.09
"28905","Sweden","Europe","Lao People's Democratic Republic","Asia",1979,12.35
"29004","France","Europe","Lao People's Democratic Republic","Asia",1979,0.6
"29061","Germany","Europe","Lao People's Democratic Republic","Asia",1979,1.93
"29068","Netherlands","Europe","Lao People's Democratic Republic","Asia",1979,6.07
"29168","Belgium","Europe","Lao People's Democratic Republic","Asia",1979,0.18
"29209","Australia","Oceania","Lao People's Democratic Republic","Asia",1979,2.26
"29217","Austria","Europe","Lao People's Democratic Republic","Asia",1979,0.02
"29250","Japan","Asia","Lao People's Democratic Republic","Asia",1979,2.78
"29380","New Zealand","Oceania","Lao People's Democratic Republic","Asia",1979,0.01
"29546","United Kingdom","Europe","Lao People's Democratic Republic","Asia",1979,0.06
"29678","Switzerland","Europe","Lesotho","Africa",1979,0.52
"29698","Ireland","Europe","Lesotho","Africa",1979,2.03
"29699","Austria","Europe","Lesotho","Africa",1979,0.04
"29712","United Kingdom","Europe","Lesotho","Africa",1979,13.97
"29753","Australia","Oceania","Lesotho","Africa",1979,0.11
"29787","Japan","Asia","Lesotho","Africa",1979,0.02
"29836","Denmark","Europe","Lesotho","Africa",1979,4.08
"29849","Finland","Europe","Lesotho","Africa",1979,0.02
"29908","Netherlands","Europe","Lesotho","Africa",1979,2.16
"29919","United States","North America","Lesotho","Africa",1979,9
"29974","Norway","Europe","Lesotho","Africa",1979,1.95
"29993","Germany","Europe","Lesotho","Africa",1979,4.12
"30076","Sweden","Europe","Lesotho","Africa",1979,3.46
"30171","Canada","North America","Lesotho","Africa",1979,4.07
"30319","Belgium","Europe","Lesotho","Africa",1979,0.16
"30396","United States","North America","Liberia","Africa",1979,10
"30400","Denmark","Europe","Liberia","Africa",1979,0.03
"30412","Sweden","Europe","Liberia","Africa",1979,0.23
"30660","Netherlands","Europe","Liberia","Africa",1979,1.01
"30661","Ireland","Europe","Liberia","Africa",1979,0.05
"30662","Japan","Asia","Liberia","Africa",1979,1.66
"30673","Italy","Europe","Liberia","Africa",1979,0.08
"30856","Belgium","Europe","Liberia","Africa",1979,0.06
"30965","Austria","Europe","Liberia","Africa",1979,0.01
"31009","Germany","Europe","Liberia","Africa",1979,16.39
"31055","United Kingdom","Europe","Liberia","Africa",1979,0.97
"31131","Switzerland","Europe","Madagascar","Africa",1979,5.8
"31177","United Kingdom","Europe","Madagascar","Africa",1979,0.21
"31187","Canada","North America","Madagascar","Africa",1979,2.05
"31266","France","Europe","Madagascar","Africa",1979,35.74
"31311","Netherlands","Europe","Madagascar","Africa",1979,0.36
"31312","Germany","Europe","Madagascar","Africa",1979,0.81
"31362","Austria","Europe","Madagascar","Africa",1979,0.02
"31486","Denmark","Europe","Madagascar","Africa",1979,0.05
"31501","Norway","Europe","Madagascar","Africa",1979,4.82
"31750","Japan","Asia","Madagascar","Africa",1979,20.53
"31833","Belgium","Europe","Madagascar","Africa",1979,0.34
"31889","United States","North America","Madagascar","Africa",1979,3
"31946","Switzerland","Europe","Malawi","Africa",1979,0.01
"32090","Italy","Europe","Malawi","Africa",1979,0.02
"32188","United Kingdom","Europe","Malawi","Africa",1979,33.18
"32209","United States","North America","Malawi","Africa",1979,3
"32403","Sweden","Europe","Malawi","Africa",1979,0.13
"32405","Netherlands","Europe","Malawi","Africa",1979,4.52
"32475","Australia","Oceania","Malawi","Africa",1979,0.1
"32568","New Zealand","Oceania","Malawi","Africa",1979,0.05
"32572","Belgium","Europe","Malawi","Africa",1979,0.04
"32597","Japan","Asia","Malawi","Africa",1979,6.86
"32612","Germany","Europe","Malawi","Africa",1979,28.55
"32671","Finland","Europe","Malawi","Africa",1979,0.04
"32676","Austria","Europe","Malawi","Africa",1979,0.01
"32750","Denmark","Europe","Malawi","Africa",1979,2.17
"32790","Canada","North America","Malawi","Africa",1979,13.29
"32983","United States","North America","Mali","Africa",1979,14
"33061","Austria","Europe","Mali","Africa",1979,0.02
"33186","United Kingdom","Europe","Mali","Africa",1979,1.04
"33232","Netherlands","Europe","Mali","Africa",1979,5.37
"33236","Belgium","Europe","Mali","Africa",1979,2.93
"33237","Switzerland","Europe","Mali","Africa",1979,1.86
"33239","Germany","Europe","Mali","Africa",1979,27.67
"33342","France","Europe","Mali","Africa",1979,30.53
"33388","Norway","Europe","Mali","Africa",1979,0.51
"33583","Japan","Asia","Mali","Africa",1979,1.9
"33597","Italy","Europe","Mali","Africa",1979,0.03
"33626","Canada","North America","Mali","Africa",1979,8
"33713","Switzerland","Europe","Mauritania","Africa",1979,0.6
"33871","Belgium","Europe","Mauritania","Africa",1979,1.04
