"","source","donor.continent","target","target.continent","time","value"
"11148","Belgium","Europe","Comoros","Africa",1987,2.44
"11149","Switzerland","Europe","Comoros","Africa",1987,0.03
"11263","Canada","North America","Congo","Africa",1987,0.47
"11286","Germany","Europe","Congo","Africa",1987,6
"11306","Japan","Asia","Congo","Africa",1987,0.08
"11339","Norway","Europe","Congo","Africa",1987,0.02
"11341","Italy","Europe","Congo","Africa",1987,6.89
"11373","United Kingdom","Europe","Congo","Africa",1987,0.29
"11385","Switzerland","Europe","Congo","Africa",1987,0.16
"11442","Belgium","Europe","Congo","Africa",1987,3.14
"11639","Australia","Oceania","Congo","Africa",1987,0.01
"11879","Netherlands","Europe","Congo","Africa",1987,0.25
"11895","France","Europe","Congo","Africa",1987,112.96
"11924","United States","North America","Congo","Africa",1987,1
"11943","Canada","North America","Cote d'Ivoire","Africa",1987,8.76
"12058","Japan","Asia","Cote d'Ivoire","Africa",1987,2.81
"12068","Germany","Europe","Cote d'Ivoire","Africa",1987,14.4
"12178","France","Europe","Cote d'Ivoire","Africa",1987,183.35
"12299","Denmark","Europe","Cote d'Ivoire","Africa",1987,0.09
"12322","Netherlands","Europe","Cote d'Ivoire","Africa",1987,1
"12362","United Kingdom","Europe","Cote d'Ivoire","Africa",1987,1.61
"12517","Italy","Europe","Cote d'Ivoire","Africa",1987,2.89
"12608","Austria","Europe","Cote d'Ivoire","Africa",1987,0.05
"12633","Switzerland","Europe","Cote d'Ivoire","Africa",1987,0.5
"12656","Norway","Europe","Cote d'Ivoire","Africa",1987,0.28
"12668","Belgium","Europe","Cote d'Ivoire","Africa",1987,4.55
"12735","United States","North America","Cote d'Ivoire","Africa",1987,1
"12831","Belgium","Europe","Democratic People's Republic of Korea","Asia",1987,0.01
"12849","Austria","Europe","Democratic People's Republic of Korea","Asia",1987,0.02
"12890","Canada","North America","Democratic People's Republic of Korea","Asia",1987,0.08
"12995","France","Europe","Democratic People's Republic of Korea","Asia",1987,9.89
"13053","Switzerland","Europe","Democratic People's Republic of Korea","Asia",1987,0.03
"13117","Germany","Europe","Democratic People's Republic of Korea","Asia",1987,0.12
"13241","Austria","Europe","Democratic Republic of the Congo","Africa",1987,0.02
"13247","Canada","North America","Democratic Republic of the Congo","Africa",1987,17.39
"13303","Japan","Asia","Democratic Republic of the Congo","Africa",1987,26.51
"13351","Germany","Europe","Democratic Republic of the Congo","Africa",1987,52.26
"13496","Switzerland","Europe","Democratic Republic of the Congo","Africa",1987,1.71
"13600","Italy","Europe","Democratic Republic of the Congo","Africa",1987,31.41
"13723","Belgium","Europe","Democratic Republic of the Congo","Africa",1987,121.58
"13808","Finland","Europe","Democratic Republic of the Congo","Africa",1987,0.05
"13837","Netherlands","Europe","Democratic Republic of the Congo","Africa",1987,1.37
"13893","United Kingdom","Europe","Democratic Republic of the Congo","Africa",1987,5.1
"13924","Norway","Europe","Democratic Republic of the Congo","Africa",1987,0.93
"14066","France","Europe","Democratic Republic of the Congo","Africa",1987,40.21
"14113","United States","North America","Democratic Republic of the Congo","Africa",1987,40
"14202","United States","North America","Djibouti","Africa",1987,3
"14213","Canada","North America","Djibouti","Africa",1987,0.09
"14214","Germany","Europe","Djibouti","Africa",1987,2.03
"14227","Switzerland","Europe","Djibouti","Africa",1987,0.24
"14248","United Kingdom","Europe","Djibouti","Africa",1987,0.27
"14289","Austria","Europe","Djibouti","Africa",1987,0.02
"14393","Japan","Asia","Djibouti","Africa",1987,1.43
"14449","France","Europe","Djibouti","Africa",1987,46.09
"14455","Denmark","Europe","Djibouti","Africa",1987,0.01
"14461","Italy","Europe","Djibouti","Africa",1987,6.19
"14532","Belgium","Europe","Djibouti","Africa",1987,0.08
"14583","Canada","North America","Egypt","Africa",1987,20.54
"14641","Norway","Europe","Egypt","Africa",1987,0.23
"14839","Switzerland","Europe","Egypt","Africa",1987,10.15
"14880","Japan","Asia","Egypt","Africa",1987,93.94
"14975","Korea","Asia","Egypt","Africa",1987,0.05
"14980","Australia","Oceania","Egypt","Africa",1987,8.44
"14997","Belgium","Europe","Egypt","Africa",1987,3.54
"14999","United States","North America","Egypt","Africa",1987,1035
"15049","United Kingdom","Europe","Egypt","Africa",1987,11.55
"15075","France","Europe","Egypt","Africa",1987,102.77
"15151","Italy","Europe","Egypt","Africa",1987,33.27
"15167","Netherlands","Europe","Egypt","Africa",1987,24.19
"15168","Finland","Europe","Egypt","Africa",1987,6.74
"15348","Sweden","Europe","Egypt","Africa",1987,2.08
"15361","Denmark","Europe","Egypt","Africa",1987,38.11
"15366","Germany","Europe","Egypt","Africa",1987,157.39
"15395","Austria","Europe","Egypt","Africa",1987,26.9
"15575","Canada","North America","El Salvador","North America",1987,3.63
"15625","Japan","Asia","El Salvador","North America",1987,3.44
"15682","Belgium","Europe","El Salvador","North America",1987,3.62
"15739","Germany","Europe","El Salvador","North America",1987,12.51
"15763","Sweden","Europe","El Salvador","North America",1987,0.32
"15799","Norway","Europe","El Salvador","North America",1987,1.56
"15866","United Kingdom","Europe","El Salvador","North America",1987,0.67
"15878","France","Europe","El Salvador","North America",1987,4.78
"16046","Italy","Europe","El Salvador","North America",1987,13
"16086","Austria","Europe","El Salvador","North America",1987,0.07
"16104","Switzerland","Europe","El Salvador","North America",1987,0.9
"16157","Australia","Oceania","El Salvador","North America",1987,0.07
"16184","Netherlands","Europe","El Salvador","North America",1987,3.99
"16213","Denmark","Europe","El Salvador","North America",1987,0.07
"16240","Finland","Europe","El Salvador","North America",1987,0.23
"16315","United States","North America","El Salvador","North America",1987,356
"16367","Belgium","Europe","Equatorial Guinea","Africa",1987,0.12
"16391","Italy","Europe","Equatorial Guinea","Africa",1987,3.63
"16392","Japan","Asia","Equatorial Guinea","Africa",1987,0.6
"16413","United States","North America","Equatorial Guinea","Africa",1987,2
"16441","France","Europe","Equatorial Guinea","Africa",1987,14.08
"16455","Spain","Europe","Equatorial Guinea","Africa",1987,11.7
"16641","Netherlands","Europe","Equatorial Guinea","Africa",1987,0.13
"16650","Switzerland","Europe","Equatorial Guinea","Africa",1987,0.16
"16700","United Kingdom","Europe","Equatorial Guinea","Africa",1987,0.34
"16714","Germany","Europe","Equatorial Guinea","Africa",1987,0.54
"16727","Canada","North America","Equatorial Guinea","Africa",1987,0.14
"17172","Australia","Oceania","Ethiopia","Africa",1987,15.65
"17204","Sweden","Europe","Ethiopia","Africa",1987,35.1
"17238","Ireland","Europe","Ethiopia","Africa",1987,0.13
"17410","Netherlands","Europe","Ethiopia","Africa",1987,6.84
"17473","United States","North America","Ethiopia","Africa",1987,5
"17483","Japan","Asia","Ethiopia","Africa",1987,13.68
"17517","Norway","Europe","Ethiopia","Africa",1987,11.65
"17558","Italy","Europe","Ethiopia","Africa",1987,127.75
"17585","Germany","Europe","Ethiopia","Africa",1987,26.67
"17622","United Kingdom","Europe","Ethiopia","Africa",1987,13.68
"17645","Hungary","Europe","Ethiopia","Africa",1987,0.8
"17822","Switzerland","Europe","Ethiopia","Africa",1987,7.61
"17921","Finland","Europe","Ethiopia","Africa",1987,11.64
"17954","Denmark","Europe","Ethiopia","Africa",1987,0.67
"18028","Austria","Europe","Ethiopia","Africa",1987,1.27
"18058","Canada","North America","Ethiopia","Africa",1987,25.91
"18123","France","Europe","Ethiopia","Africa",1987,7.19
"18195","Belgium","Europe","Ethiopia","Africa",1987,2.34
"18254","Sweden","Europe","Gambia","Africa",1987,0.25
"18392","Netherlands","Europe","Gambia","Africa",1987,1.94
"18411","Ireland","Europe","Gambia","Africa",1987,0.09
"18503","Japan","Asia","Gambia","Africa",1987,4.45
"18512","Australia","Oceania","Gambia","Africa",1987,0.04
"18699","Norway","Europe","Gambia","Africa",1987,1.41
"18701","France","Europe","Gambia","Africa",1987,4.56
"18706","United States","North America","Gambia","Africa",1987,10
"18723","Canada","North America","Gambia","Africa",1987,1.19
"18740","Belgium","Europe","Gambia","Africa",1987,0.06
"18751","Austria","Europe","Gambia","Africa",1987,0.02
"18781","Italy","Europe","Gambia","Africa",1987,9.17
"18810","United Kingdom","Europe","Gambia","Africa",1987,10.94
"18878","Germany","Europe","Gambia","Africa",1987,6.54
"18886","Denmark","Europe","Gambia","Africa",1987,0.13
"19577","Ireland","Europe","Ghana","Africa",1987,0.08
"19583","Italy","Europe","Ghana","Africa",1987,10.38
"19617","Canada","North America","Ghana","Africa",1987,18.3
"19686","Korea","Asia","Ghana","Africa",1987,0.01
"19735","Netherlands","Europe","Ghana","Africa",1987,13.31
"19738","United States","North America","Ghana","Africa",1987,5
"19830","Belgium","Europe","Ghana","Africa",1987,0.2
"19862","Germany","Europe","Ghana","Africa",1987,18.68
"19867","Norway","Europe","Ghana","Africa",1987,4.11
"19949","Finland","Europe","Ghana","Africa",1987,0.06
"20024","United Kingdom","Europe","Ghana","Africa",1987,27.65
"20045","Japan","Asia","Ghana","Africa",1987,20.82
"20062","Australia","Oceania","Ghana","Africa",1987,0.25
"20097","Austria","Europe","Ghana","Africa",1987,0.25
"20446","Switzerland","Europe","Ghana","Africa",1987,3.76
"20450","France","Europe","Ghana","Africa",1987,7.85
"20507","Sweden","Europe","Guatemala","North America",1987,0.18
"20617","Japan","Asia","Guatemala","North America",1987,2.52
"20648","Norway","Europe","Guatemala","North America",1987,1.21
"20661","Switzerland","Europe","Guatemala","North America",1987,0.31
"20690","Germany","Europe","Guatemala","North America",1987,29.8
"20760","United States","North America","Guatemala","North America",1987,155
"20780","France","Europe","Guatemala","North America",1987,12.13
"20908","Canada","North America","Guatemala","North America",1987,1.07
"20910","Netherlands","Europe","Guatemala","North America",1987,2.58
"20972","Belgium","Europe","Guatemala","North America",1987,0.33
"21249","Italy","Europe","Guatemala","North America",1987,7.15
"21255","Austria","Europe","Guatemala","North America",1987,1.87
"21317","Finland","Europe","Guatemala","North America",1987,0.01
"21338","Germany","Europe","Guinea","Africa",1987,22.92
"21369","United Kingdom","Europe","Guinea","Africa",1987,0.74
"21392","Austria","Europe","Guinea","Africa",1987,0.04
"21466","France","Europe","Guinea","Africa",1987,49.11
"21491","Canada","North America","Guinea","Africa",1987,4.78
"21593","Japan","Asia","Guinea","Africa",1987,22.51
"21665","Italy","Europe","Guinea","Africa",1987,5.15
"21739","Denmark","Europe","Guinea","Africa",1987,2.92
"21740","United States","North America","Guinea","Africa",1987,9
"21816","Switzerland","Europe","Guinea","Africa",1987,0.4
"21828","Norway","Europe","Guinea","Africa",1987,1.18
"21909","Belgium","Europe","Guinea","Africa",1987,0.51
"22011","Netherlands","Europe","Guinea","Africa",1987,0.42
"22062","Finland","Europe","Guinea","Africa",1987,0.04
"22100","Japan","Asia","Guinea-Bissau","Africa",1987,1.18
"22142","Austria","Europe","Guinea-Bissau","Africa",1987,0.2
"22144","United Kingdom","Europe","Guinea-Bissau","Africa",1987,0.05
"22150","Belgium","Europe","Guinea-Bissau","Africa",1987,0.65
"22189","Germany","Europe","Guinea-Bissau","Africa",1987,1.62
"22197","Italy","Europe","Guinea-Bissau","Africa",1987,7.16
"22266","Switzerland","Europe","Guinea-Bissau","Africa",1987,4.03
"22290","Sweden","Europe","Guinea-Bissau","Africa",1987,12.65
"22462","Denmark","Europe","Guinea-Bissau","Africa",1987,1.42
"22474","Netherlands","Europe","Guinea-Bissau","Africa",1987,9.61
"22543","Canada","North America","Guinea-Bissau","Africa",1987,0.33
"22652","France","Europe","Guinea-Bissau","Africa",1987,4.89
"22657","United States","North America","Guinea-Bissau","Africa",1987,4
"22760","United Kingdom","Europe","Guyana","South America",1987,1.01
"22798","Japan","Asia","Guyana","South America",1987,0.78
"22806","Netherlands","Europe","Guyana","South America",1987,0.15
"22875","Norway","Europe","Guyana","South America",1987,0.02
"22893","Canada","North America","Guyana","South America",1987,4.81
"22969","Switzerland","Europe","Guyana","South America",1987,0.02
"23029","Germany","Europe","Guyana","South America",1987,0.09
"23107","United States","North America","Guyana","South America",1987,8
"23118","Australia","Oceania","Guyana","South America",1987,0.01
"23177","Ireland","Europe","Guyana","South America",1987,0.02
"23181","Finland","Europe","Guyana","South America",1987,0.01
"23263","Canada","North America","Haiti","North America",1987,8.9
"23277","Switzerland","Europe","Haiti","North America",1987,3.5
"23278","Netherlands","Europe","Haiti","North America",1987,0.64
"23408","Germany","Europe","Haiti","North America",1987,11.29
"23418","Austria","Europe","Haiti","North America",1987,0.01
"23548","United States","North America","Haiti","North America",1987,93
"23571","Belgium","Europe","Haiti","North America",1987,2.3
"23703","France","Europe","Haiti","North America",1987,19.75
"23717","United Kingdom","Europe","Haiti","North America",1987,0.01
"23807","Sweden","Europe","Haiti","North America",1987,0.21
"23857","Norway","Europe","Haiti","North America",1987,0.05
"23904","Australia","Oceania","Haiti","North America",1987,0.08
"23951","Japan","Asia","Haiti","North America",1987,10.12
"24023","Italy","Europe","Haiti","North America",1987,0.06
"24045","Japan","Asia","Honduras","North America",1987,34.98
"24047","Switzerland","Europe","Honduras","North America",1987,7.23
"24053","Canada","North America","Honduras","North America",1987,3.44
"24094","Netherlands","Europe","Honduras","North America",1987,3.45
"24140","Finland","Europe","Honduras","North America",1987,0.02
"24329","Australia","Oceania","Honduras","North America",1987,0.02
"24378","Norway","Europe","Honduras","North America",1987,0.44
"24497","Germany","Europe","Honduras","North America",1987,12.65
"24526","United Kingdom","Europe","Honduras","North America",1987,0.73
"24546","Italy","Europe","Honduras","North America",1987,2.21
"24612","United States","North America","Honduras","North America",1987,153
"24718","Austria","Europe","Honduras","North America",1987,0.04
"24826","Belgium","Europe","Honduras","North America",1987,0.54
"24832","France","Europe","Honduras","North America",1987,3.55
"24842","Denmark","Europe","Honduras","North America",1987,0.24
"24869","Netherlands","Europe","India","Asia",1987,104
"24880","Canada","North America","India","Asia",1987,38.5
"25057","New Zealand","Oceania","India","Asia",1987,0.14
"25098","Korea","Asia","India","Asia",1987,0.01
"25111","Norway","Europe","India","Asia",1987,30.4
"25121","Japan","Asia","India","Asia",1987,303.93
"25138","Switzerland","Europe","India","Asia",1987,23.51
"25377","Australia","Oceania","India","Asia",1987,1.47
"25393","Ireland","Europe","India","Asia",1987,0.09
"25423","United States","North America","India","Asia",1987,39
"25476","Germany","Europe","India","Asia",1987,136.6
"25495","Finland","Europe","India","Asia",1987,0.92
"25511","Sweden","Europe","India","Asia",1987,43.61
"25522","Denmark","Europe","India","Asia",1987,42.11
"25759","France","Europe","India","Asia",1987,69.42
"25806","Italy","Europe","India","Asia",1987,43.03
"25873","United Kingdom","Europe","India","Asia",1987,76.57
"25923","Norway","Europe","Indonesia","Oceania",1987,0.63
"25960","Italy","Europe","Indonesia","Oceania",1987,19.43
"25987","Australia","Oceania","Indonesia","Oceania",1987,48.22
"26017","Austria","Europe","Indonesia","Oceania",1987,0.55
"26027","Switzerland","Europe","Indonesia","Oceania",1987,7.38
"26041","Ireland","Europe","Indonesia","Oceania",1987,0.1
"26095","Japan","Asia","Indonesia","Oceania",1987,707.32
"26130","France","Europe","Indonesia","Oceania",1987,37.33
"26158","Germany","Europe","Indonesia","Oceania",1987,61.77
"26165","Belgium","Europe","Indonesia","Oceania",1987,5.84
"26351","United States","North America","Indonesia","Oceania",1987,36
"26387","Canada","North America","Indonesia","Oceania",1987,42.97
"26389","Netherlands","Europe","Indonesia","Oceania",1987,140.28
"26510","United Kingdom","Europe","Indonesia","Oceania",1987,10.43
"26550","New Zealand","Oceania","Indonesia","Oceania",1987,2.1
"26626","Denmark","Europe","Indonesia","Oceania",1987,0.34
"26708","Korea","Asia","Indonesia","Oceania",1987,0.31
"26806","Finland","Europe","Indonesia","Oceania",1987,1.8
"26889","Switzerland","Europe","Kenya","Africa",1987,3.89
"26932","Ireland","Europe","Kenya","Africa",1987,0.29
"26940","France","Europe","Kenya","Africa",1987,29.35
"26981","Finland","Europe","Kenya","Africa",1987,14.45
"27081","United States","North America","Kenya","Africa",1987,43
"27110","Austria","Europe","Kenya","Africa",1987,8.31
"27130","Korea","Asia","Kenya","Africa",1987,0.04
"27156","United Kingdom","Europe","Kenya","Africa",1987,32.18
"27231","New Zealand","Oceania","Kenya","Africa",1987,0.02
"27312","Japan","Asia","Kenya","Africa",1987,63.74
"27379","Italy","Europe","Kenya","Africa",1987,33.07
"27490","Sweden","Europe","Kenya","Africa",1987,26.78
"27504","Belgium","Europe","Kenya","Africa",1987,2.27
"27547","Norway","Europe","Kenya","Africa",1987,30.18
"27606","Netherlands","Europe","Kenya","Africa",1987,56.53
"27617","Germany","Europe","Kenya","Africa",1987,52.36
"27650","Australia","Oceania","Kenya","Africa",1987,1.04
"27685","Canada","North America","Kenya","Africa",1987,19.55
"27696","Denmark","Europe","Kenya","Africa",1987,27.07
"27896","Japan","Asia","Kiribati","Oceania",1987,6.5
"27897","Australia","Oceania","Kiribati","Oceania",1987,2.48
"27920","United Kingdom","Europe","Kiribati","Oceania",1987,3.79
