"","source","donor.continent","target","target.continent","time","value"
"136","Netherlands","Europe","Afghanistan","Asia",1981,0.19
"144","Austria","Europe","Afghanistan","Asia",1981,0.2
"322","Hungary","Europe","Afghanistan","Asia",1981,1
"499","Canada","North America","Afghanistan","Asia",1981,0.11
"670","United Kingdom","Europe","Afghanistan","Asia",1981,0.05
"805","Australia","Oceania","Afghanistan","Asia",1981,0.01
"857","France","Europe","Afghanistan","Asia",1981,0.88
"880","Denmark","Europe","Afghanistan","Asia",1981,0.69
"934","Switzerland","Europe","Afghanistan","Asia",1981,0.03
"974","Austria","Europe","Angola","Africa",1981,0.06
"978","Denmark","Europe","Angola","Africa",1981,5.26
"1040","Norway","Europe","Angola","Africa",1981,0.99
"1157","United Kingdom","Europe","Angola","Africa",1981,0.19
"1220","United States","North America","Angola","Africa",1981,5
"1285","Australia","Oceania","Angola","Africa",1981,0.2
"1394","France","Europe","Angola","Africa",1981,0.5
"1471","Canada","North America","Angola","Africa",1981,0.52
"1499","Belgium","Europe","Angola","Africa",1981,0.29
"1539","Sweden","Europe","Angola","Africa",1981,21.12
"1593","Japan","Asia","Angola","Africa",1981,0.02
"1607","Finland","Europe","Angola","Africa",1981,0.29
"1638","Switzerland","Europe","Angola","Africa",1981,0.1
"1666","Germany","Europe","Angola","Africa",1981,2.13
"1685","Italy","Europe","Angola","Africa",1981,0.43
"1724","Netherlands","Europe","Angola","Africa",1981,2.3
"2434","United Kingdom","Europe","Bangladesh","Asia",1981,66.82
"2512","Italy","Europe","Bangladesh","Asia",1981,0.04
"2573","Finland","Europe","Bangladesh","Asia",1981,2.42
"2697","Netherlands","Europe","Bangladesh","Asia",1981,54.66
"2716","Japan","Asia","Bangladesh","Asia",1981,144.98
"2720","France","Europe","Bangladesh","Asia",1981,24.45
"2739","Norway","Europe","Bangladesh","Asia",1981,18.21
"2743","Sweden","Europe","Bangladesh","Asia",1981,24.7
"2774","Denmark","Europe","Bangladesh","Asia",1981,21.03
"2829","Belgium","Europe","Bangladesh","Asia",1981,1.61
"2976","Austria","Europe","Bangladesh","Asia",1981,0.08
"3014","Canada","North America","Bangladesh","Asia",1981,58.02
"3025","Australia","Oceania","Bangladesh","Asia",1981,25.84
"3054","United States","North America","Bangladesh","Asia",1981,118
"3055","New Zealand","Oceania","Bangladesh","Asia",1981,0.13
"3070","Germany","Europe","Bangladesh","Asia",1981,101.18
"3076","Switzerland","Europe","Bangladesh","Asia",1981,9.8
"3091","Poland","Europe","Bangladesh","Asia",1981,0.3
"3123","Ireland","Europe","Bangladesh","Asia",1981,0.06
"3163","Finland","Europe","Benin","Africa",1981,0.01
"3244","Denmark","Europe","Benin","Africa",1981,0.42
"3252","Italy","Europe","Benin","Africa",1981,0.22
"3396","United Kingdom","Europe","Benin","Africa",1981,0.1
"3573","France","Europe","Benin","Africa",1981,19.19
"3603","Germany","Europe","Benin","Africa",1981,11.26
"3658","Canada","North America","Benin","Africa",1981,6.05
"3674","Switzerland","Europe","Benin","Africa",1981,1.07
"3779","United States","North America","Benin","Africa",1981,2
"3786","Norway","Europe","Benin","Africa",1981,0.19
"3811","Netherlands","Europe","Benin","Africa",1981,2.22
"3815","Belgium","Europe","Benin","Africa",1981,0.46
"3856","Japan","Asia","Benin","Africa",1981,1.81
"3965","New Zealand","Oceania","Bhutan","Asia",1981,0.02
"4020","United Kingdom","Europe","Bhutan","Asia",1981,0.19
"4036","Australia","Oceania","Bhutan","Asia",1981,0.54
"4108","Finland","Europe","Bhutan","Asia",1981,0.01
"4110","Austria","Europe","Bhutan","Asia",1981,0.23
"4158","Netherlands","Europe","Bhutan","Asia",1981,0.07
"4217","Canada","North America","Bhutan","Asia",1981,0.08
"4221","Japan","Asia","Bhutan","Asia",1981,0.39
"4402","Switzerland","Europe","Bhutan","Asia",1981,0.78
"4426","Denmark","Europe","Bhutan","Asia",1981,0.11
"4431","Germany","Europe","Bhutan","Asia",1981,0.14
"4632","Denmark","Europe","Bolivia","South America",1981,0.43
"4711","Australia","Oceania","Bolivia","South America",1981,0.01
"4798","Italy","Europe","Bolivia","South America",1981,0.4
"4805","Japan","Asia","Bolivia","South America",1981,31.2
"4956","Sweden","Europe","Bolivia","South America",1981,0.21
"4996","Norway","Europe","Bolivia","South America",1981,0.32
"5013","United Kingdom","Europe","Bolivia","South America",1981,2.13
"5025","Austria","Europe","Bolivia","South America",1981,0.44
"5156","Netherlands","Europe","Bolivia","South America",1981,2.65
"5180","Canada","North America","Bolivia","South America",1981,1.23
"5202","Belgium","Europe","Bolivia","South America",1981,3.58
"5245","Switzerland","Europe","Bolivia","South America",1981,1.67
"5338","Germany","Europe","Bolivia","South America",1981,28.45
"5353","United States","North America","Bolivia","South America",1981,23
"5356","France","Europe","Bolivia","South America",1981,2.68
"5436","Japan","Asia","Burkina Faso","Africa",1981,0.19
"5539","France","Europe","Burkina Faso","Africa",1981,53.36
"5542","Denmark","Europe","Burkina Faso","Africa",1981,0.48
"5652","Ireland","Europe","Burkina Faso","Africa",1981,0.02
"5770","Italy","Europe","Burkina Faso","Africa",1981,0.06
"5793","Canada","North America","Burkina Faso","Africa",1981,7.3
"5955","United States","North America","Burkina Faso","Africa",1981,39
"6016","Germany","Europe","Burkina Faso","Africa",1981,32.66
"6018","Switzerland","Europe","Burkina Faso","Africa",1981,2.17
"6044","Austria","Europe","Burkina Faso","Africa",1981,0.47
"6085","United Kingdom","Europe","Burkina Faso","Africa",1981,0.07
"6123","Finland","Europe","Burkina Faso","Africa",1981,0.05
"6172","Belgium","Europe","Burkina Faso","Africa",1981,0.87
"6200","Netherlands","Europe","Burkina Faso","Africa",1981,19.16
"6218","Sweden","Europe","Burkina Faso","Africa",1981,0.2
"6227","Norway","Europe","Burkina Faso","Africa",1981,2
"6311","Ireland","Europe","Burundi","Africa",1981,0.03
