"","source","donor.continent","target","target.continent","time","value"
"78","Canada","North America","Afghanistan","Asia",1970,0.7
"141","Italy","Europe","Afghanistan","Asia",1970,0.01
"508","Japan","Asia","Afghanistan","Asia",1970,0.82
"542","United States","North America","Afghanistan","Asia",1970,12
"567","Switzerland","Europe","Afghanistan","Asia",1970,0.02
"583","Germany","Europe","Afghanistan","Asia",1970,7.14
"708","Denmark","Europe","Afghanistan","Asia",1970,0.02
"786","Sweden","Europe","Afghanistan","Asia",1970,0.57
"928","Australia","Oceania","Afghanistan","Asia",1970,0.1
"1196","Germany","Europe","Angola","Africa",1970,0.09
"1630","Switzerland","Europe","Angola","Africa",1970,0.02
"3170","Belgium","Europe","Benin","Africa",1970,0.12
"3230","Netherlands","Europe","Benin","Africa",1970,0.03
"3232","Switzerland","Europe","Benin","Africa",1970,0.3
"3259","Canada","North America","Benin","Africa",1970,0.53
"3260","United Kingdom","Europe","Benin","Africa",1970,0.05
"3311","Germany","Europe","Benin","Africa",1970,0.88
"3489","Italy","Europe","Benin","Africa",1970,0.01
"3628","France","Europe","Benin","Africa",1970,6.3
"4056","Germany","Europe","Bhutan","Asia",1970,0.02
"4090","Switzerland","Europe","Bhutan","Asia",1970,0.01
"4250","Australia","Oceania","Bhutan","Asia",1970,0.16
"4348","Japan","Asia","Bhutan","Asia",1970,0.02
"4505","Netherlands","Europe","Bolivia","South America",1970,0.08
"4657","Italy","Europe","Bolivia","South America",1970,0.02
"4732","Japan","Asia","Bolivia","South America",1970,0.22
"4770","Denmark","Europe","Bolivia","South America",1970,1.3
"4856","Germany","Europe","Bolivia","South America",1970,3.16
"4925","United Kingdom","Europe","Bolivia","South America",1970,0.18
"4940","Austria","Europe","Bolivia","South America",1970,0.1
"5006","United States","North America","Bolivia","South America",1970,20
"5112","France","Europe","Bolivia","South America",1970,0.4
"5127","Switzerland","Europe","Bolivia","South America",1970,0.11
"5209","Belgium","Europe","Bolivia","South America",1970,0.19
"5516","Canada","North America","Burkina Faso","Africa",1970,0.1
"5567","Belgium","Europe","Burkina Faso","Africa",1970,0.04
"5674","Germany","Europe","Burkina Faso","Africa",1970,0.74
"5909","United States","North America","Burkina Faso","Africa",1970,1
"5985","Netherlands","Europe","Burkina Faso","Africa",1970,0.08
"6077","France","Europe","Burkina Faso","Africa",1970,11.7
"6202","Austria","Europe","Burkina Faso","Africa",1970,0.06
"6258","Canada","North America","Burundi","Africa",1970,0.08
"6572","Switzerland","Europe","Burundi","Africa",1970,0.14
"6788","Belgium","Europe","Burundi","Africa",1970,9.75
"6916","Germany","Europe","Burundi","Africa",1970,0.48
"6917","Italy","Europe","Burundi","Africa",1970,0.01
"6930","Denmark","Europe","Burundi","Africa",1970,0.01
"6961","France","Europe","Burundi","Africa",1970,1.1
"7887","United Kingdom","Europe","Cambodia","Asia",1970,0.11
"7955","Denmark","Europe","Cambodia","Asia",1970,0.77
"7998","Canada","North America","Cambodia","Asia",1970,0.67
"8027","Australia","Oceania","Cambodia","Asia",1970,1.55
"8048","Belgium","Europe","Cambodia","Asia",1970,0.02
"8083","Japan","Asia","Cambodia","Asia",1970,5.75
"8089","Italy","Europe","Cambodia","Asia",1970,1.01
"8142","France","Europe","Cambodia","Asia",1970,5.5
"8563","Germany","Europe","Cambodia","Asia",1970,1.57
"8681","Netherlands","Europe","Cameroon","Africa",1970,1.26
"8755","Italy","Europe","Cameroon","Africa",1970,1.81
"8779","Japan","Asia","Cameroon","Africa",1970,0.01
"8816","Canada","North America","Cameroon","Africa",1970,3.19
"8825","Germany","Europe","Cameroon","Africa",1970,2.18
"8868","Belgium","Europe","Cameroon","Africa",1970,0.26
"8940","United States","North America","Cameroon","Africa",1970,8
"9038","France","Europe","Cameroon","Africa",1970,17.2
"9132","United Kingdom","Europe","Cameroon","Africa",1970,0.8
"9188","Switzerland","Europe","Cameroon","Africa",1970,0.67
"9585","France","Europe","Central African Republic","Africa",1970,8.1
"9594","Canada","North America","Central African Republic","Africa",1970,0.07
"9876","Germany","Europe","Central African Republic","Africa",1970,0.91
"10002","Belgium","Europe","Central African Republic","Africa",1970,0.07
"10066","United Kingdom","Europe","Central African Republic","Africa",1970,0.06
"10285","Germany","Europe","Chad","Africa",1970,1.51
"10418","Switzerland","Europe","Chad","Africa",1970,0.14
"10466","United Kingdom","Europe","Chad","Africa",1970,0.08
"10583","Belgium","Europe","Chad","Africa",1970,0.01
"10714","France","Europe","Chad","Africa",1970,12.7
"10722","Denmark","Europe","Chad","Africa",1970,0.05
"10737","Canada","North America","Chad","Africa",1970,0.26
"11040","France","Europe","Comoros","Africa",1970,6.8
"11293","Austria","Europe","Congo","Africa",1970,0.01
"11337","Canada","North America","Congo","Africa",1970,0.03
"11418","Switzerland","Europe","Congo","Africa",1970,0.07
"11465","France","Europe","Congo","Africa",1970,8.8
"11750","Germany","Europe","Congo","Africa",1970,0.25
"11821","Belgium","Europe","Congo","Africa",1970,0.03
"11938","United Kingdom","Europe","Congo","Africa",1970,0.01
"11962","United Kingdom","Europe","Cote d'Ivoire","Africa",1970,0.08
"12063","Denmark","Europe","Cote d'Ivoire","Africa",1970,0.53
"12083","France","Europe","Cote d'Ivoire","Africa",1970,24.9
"12214","Germany","Europe","Cote d'Ivoire","Africa",1970,5.93
"12319","Netherlands","Europe","Cote d'Ivoire","Africa",1970,0.56
"12336","Switzerland","Europe","Cote d'Ivoire","Africa",1970,0.04
"12412","United States","North America","Cote d'Ivoire","Africa",1970,3
"12474","Italy","Europe","Cote d'Ivoire","Africa",1970,0.05
"12586","Belgium","Europe","Cote d'Ivoire","Africa",1970,0.23
"12642","Canada","North America","Cote d'Ivoire","Africa",1970,1.4
"13224","Canada","North America","Democratic Republic of the Congo","Africa",1970,0.66
"13297","Switzerland","Europe","Democratic Republic of the Congo","Africa",1970,0.16
"13329","France","Europe","Democratic Republic of the Congo","Africa",1970,3.8
"13357","Denmark","Europe","Democratic Republic of the Congo","Africa",1970,1.95
"13493","Norway","Europe","Democratic Republic of the Congo","Africa",1970,0.14
"13583","Japan","Asia","Democratic Republic of the Congo","Africa",1970,0.04
"13764","Germany","Europe","Democratic Republic of the Congo","Africa",1970,1.43
"13847","Italy","Europe","Democratic Republic of the Congo","Africa",1970,0.11
"13863","Belgium","Europe","Democratic Republic of the Congo","Africa",1970,50.43
"13932","United Kingdom","Europe","Democratic Republic of the Congo","Africa",1970,0.14
"13995","United States","North America","Democratic Republic of the Congo","Africa",1970,11
"14080","Netherlands","Europe","Democratic Republic of the Congo","Africa",1970,0.5
"14417","France","Europe","Djibouti","Africa",1970,10.9
"14632","France","Europe","Egypt","Africa",1970,2.6
"14737","United Kingdom","Europe","Egypt","Africa",1970,0.23
"14777","Switzerland","Europe","Egypt","Africa",1970,0.08
"15003","Netherlands","Europe","Egypt","Africa",1970,0.62
"15145","Italy","Europe","Egypt","Africa",1970,14.25
"15184","Norway","Europe","Egypt","Africa",1970,0.07
"15227","Denmark","Europe","Egypt","Africa",1970,4.28
"15317","Germany","Europe","Egypt","Africa",1970,10.38
"15374","Japan","Asia","Egypt","Africa",1970,0.1
"15466","Belgium","Europe","Egypt","Africa",1970,0.28
"15813","United Kingdom","Europe","El Salvador","North America",1970,0.18
"15929","Canada","North America","El Salvador","North America",1970,0.07
"15986","United States","North America","El Salvador","North America",1970,11
"15994","Italy","Europe","El Salvador","North America",1970,0.01
"16266","Japan","Asia","El Salvador","North America",1970,0.15
"16273","Germany","Europe","El Salvador","North America",1970,0.33
"17212","Netherlands","Europe","Ethiopia","Africa",1970,0.22
