"","source","donor.continent","target","target.continent","time","value"
"58","United Kingdom","Europe","Afghanistan","Asia",1975,0.22
"71","Japan","Asia","Afghanistan","Asia",1975,0.99
"200","Italy","Europe","Afghanistan","Asia",1975,0.09
"275","Australia","Oceania","Afghanistan","Asia",1975,0.25
"302","Canada","North America","Afghanistan","Asia",1975,1.47
"354","United States","North America","Afghanistan","Asia",1975,17
"420","Netherlands","Europe","Afghanistan","Asia",1975,0.22
"535","Belgium","Europe","Afghanistan","Asia",1975,0.01
"554","Germany","Europe","Afghanistan","Asia",1975,9.7
"565","Denmark","Europe","Afghanistan","Asia",1975,0.93
"611","Norway","Europe","Afghanistan","Asia",1975,0.03
"780","Sweden","Europe","Afghanistan","Asia",1975,0.57
"804","Switzerland","Europe","Afghanistan","Asia",1975,0.21
"813","France","Europe","Afghanistan","Asia",1975,0.79
"884","Finland","Europe","Afghanistan","Asia",1975,0.07
"1075","Italy","Europe","Angola","Africa",1975,0.01
"1117","Germany","Europe","Angola","Africa",1975,1.18
"1189","Netherlands","Europe","Angola","Africa",1975,0.65
"1357","Switzerland","Europe","Angola","Africa",1975,0.89
"1398","Sweden","Europe","Angola","Africa",1975,1.1
"1589","Belgium","Europe","Angola","Africa",1975,0.07
"1667","Denmark","Europe","Angola","Africa",1975,0.14
"2269","Ireland","Europe","Bangladesh","Asia",1975,0.02
"2337","Japan","Asia","Bangladesh","Asia",1975,47.05
"2377","Belgium","Europe","Bangladesh","Asia",1975,3.81
"2440","Netherlands","Europe","Bangladesh","Asia",1975,26.74
"2465","Italy","Europe","Bangladesh","Asia",1975,2.21
"2490","Sweden","Europe","Bangladesh","Asia",1975,29.1
"2502","Norway","Europe","Bangladesh","Asia",1975,10.08
"2520","Switzerland","Europe","Bangladesh","Asia",1975,4.88
"2536","New Zealand","Oceania","Bangladesh","Asia",1975,4.23
"2556","Germany","Europe","Bangladesh","Asia",1975,68.02
"2644","Canada","North America","Bangladesh","Asia",1975,64.36
"2655","Australia","Oceania","Bangladesh","Asia",1975,16.17
"2784","United Kingdom","Europe","Bangladesh","Asia",1975,31.76
"2826","France","Europe","Bangladesh","Asia",1975,7.08
"2863","Denmark","Europe","Bangladesh","Asia",1975,9.38
"3042","Poland","Europe","Bangladesh","Asia",1975,0.5
"3089","United States","North America","Bangladesh","Asia",1975,379
"3122","Finland","Europe","Bangladesh","Asia",1975,0.01
"3250","Canada","North America","Benin","Africa",1975,5.38
"3305","Belgium","Europe","Benin","Africa",1975,0.61
"3342","United States","North America","Benin","Africa",1975,2
"3530","Italy","Europe","Benin","Africa",1975,0.07
"3580","Switzerland","Europe","Benin","Africa",1975,0.09
"3626","Netherlands","Europe","Benin","Africa",1975,0.36
"3630","France","Europe","Benin","Africa",1975,13.86
"3684","Germany","Europe","Benin","Africa",1975,4.35
"3700","Norway","Europe","Benin","Africa",1975,0.07
"3761","Denmark","Europe","Benin","Africa",1975,2.21
"3902","United Kingdom","Europe","Benin","Africa",1975,0.13
"4032","Australia","Oceania","Bhutan","Asia",1975,0.16
"4094","Japan","Asia","Bhutan","Asia",1975,0.07
"4132","Finland","Europe","Bhutan","Asia",1975,0.02
"4309","Austria","Europe","Bhutan","Asia",1975,0.06
"4318","New Zealand","Oceania","Bhutan","Asia",1975,0.04
"4359","Switzerland","Europe","Bhutan","Asia",1975,0.2
"4361","Germany","Europe","Bhutan","Asia",1975,0.01
"4386","United Kingdom","Europe","Bhutan","Asia",1975,0.05
"4482","Norway","Europe","Bhutan","Asia",1975,0.02
"4609","Austria","Europe","Bolivia","South America",1975,0.06
"4726","Canada","North America","Bolivia","South America",1975,0.34
"4908","Denmark","Europe","Bolivia","South America",1975,2.27
"4915","Norway","Europe","Bolivia","South America",1975,0.01
"4965","Japan","Asia","Bolivia","South America",1975,2.27
"5014","Belgium","Europe","Bolivia","South America",1975,0.55
"5043","United States","North America","Bolivia","South America",1975,11
"5063","Switzerland","Europe","Bolivia","South America",1975,0.77
"5101","Germany","Europe","Bolivia","South America",1975,12.76
"5116","Italy","Europe","Bolivia","South America",1975,0.31
"5183","Netherlands","Europe","Bolivia","South America",1975,1
"5291","United Kingdom","Europe","Bolivia","South America",1975,0.83
"5415","Japan","Asia","Burkina Faso","Africa",1975,0.03
"5513","Switzerland","Europe","Burkina Faso","Africa",1975,0.61
