"","source","donor.continent","target","target.continent","time","value"
"2","New Zealand","Oceania","Afghanistan","Asia",1985,0.02
"237","Finland","Europe","Afghanistan","Asia",1985,0.02
"382","Belgium","Europe","Afghanistan","Asia",1985,0.03
"400","Austria","Europe","Afghanistan","Asia",1985,0.17
"422","Norway","Europe","Afghanistan","Asia",1985,0.65
"462","Sweden","Europe","Afghanistan","Asia",1985,1.02
"511","United Kingdom","Europe","Afghanistan","Asia",1985,0.52
"530","France","Europe","Afghanistan","Asia",1985,3.15
"553","Australia","Oceania","Afghanistan","Asia",1985,0.02
"729","Germany","Europe","Afghanistan","Asia",1985,1.28
"796","Denmark","Europe","Afghanistan","Asia",1985,0.02
"963","Italy","Europe","Angola","Africa",1985,16.31
"980","Norway","Europe","Angola","Africa",1985,0.3
"988","Belgium","Europe","Angola","Africa",1985,0.13
"1035","Netherlands","Europe","Angola","Africa",1985,8.05
"1175","Finland","Europe","Angola","Africa",1985,0.21
"1224","United Kingdom","Europe","Angola","Africa",1985,0.21
"1270","United States","North America","Angola","Africa",1985,7
"1333","France","Europe","Angola","Africa",1985,1.35
"1415","Austria","Europe","Angola","Africa",1985,1.37
"1477","Denmark","Europe","Angola","Africa",1985,0.9
"1553","Sweden","Europe","Angola","Africa",1985,18.71
"1563","Switzerland","Europe","Angola","Africa",1985,0.84
"1660","Germany","Europe","Angola","Africa",1985,2.47
"1661","Canada","North America","Angola","Africa",1985,1.77
"2284","France","Europe","Bangladesh","Asia",1985,14.41
"2344","Austria","Europe","Bangladesh","Asia",1985,0.08
"2422","Italy","Europe","Bangladesh","Asia",1985,0.63
"2455","Canada","North America","Bangladesh","Asia",1985,78.41
"2484","Netherlands","Europe","Bangladesh","Asia",1985,41.77
"2492","Switzerland","Europe","Bangladesh","Asia",1985,3.31
"2508","Finland","Europe","Bangladesh","Asia",1985,4.23
"2521","Belgium","Europe","Bangladesh","Asia",1985,9.98
"2571","Germany","Europe","Bangladesh","Asia",1985,46.64
"2605","Norway","Europe","Bangladesh","Asia",1985,22.4
"2701","Australia","Oceania","Bangladesh","Asia",1985,3.9
"2770","Denmark","Europe","Bangladesh","Asia",1985,40.61
"2810","Ireland","Europe","Bangladesh","Asia",1985,0.06
"2964","United States","North America","Bangladesh","Asia",1985,165
"3016","Japan","Asia","Bangladesh","Asia",1985,121.48
"3029","Sweden","Europe","Bangladesh","Asia",1985,16.74
"3099","United Kingdom","Europe","Bangladesh","Asia",1985,52.22
"3105","New Zealand","Oceania","Bangladesh","Asia",1985,0.07
"3139","Italy","Europe","Benin","Africa",1985,0.59
"3143","Netherlands","Europe","Benin","Africa",1985,2.09
"3238","Belgium","Europe","Benin","Africa",1985,0.7
"3365","Canada","North America","Benin","Africa",1985,0.73
"3366","United Kingdom","Europe","Benin","Africa",1985,0.24
"3374","Switzerland","Europe","Benin","Africa",1985,2.32
"3384","Denmark","Europe","Benin","Africa",1985,4.74
"3387","United States","North America","Benin","Africa",1985,3
"3413","Norway","Europe","Benin","Africa",1985,2.93
"3524","France","Europe","Benin","Africa",1985,13.37
"3584","Germany","Europe","Benin","Africa",1985,15.49
"3716","Austria","Europe","Benin","Africa",1985,0.01
"3859","Japan","Asia","Benin","Africa",1985,1.46
"3931","Denmark","Europe","Bhutan","Asia",1985,0.5
"4008","Switzerland","Europe","Bhutan","Asia",1985,1.87
"4066","United Kingdom","Europe","Bhutan","Asia",1985,0.21
"4074","Germany","Europe","Bhutan","Asia",1985,0.19
"4134","France","Europe","Bhutan","Asia",1985,0.02
"4303","Norway","Europe","Bhutan","Asia",1985,1.31
"4325","Canada","North America","Bhutan","Asia",1985,0.18
"4333","Japan","Asia","Bhutan","Asia",1985,1.59
"4360","Netherlands","Europe","Bhutan","Asia",1985,0.17
"4370","Finland","Europe","Bhutan","Asia",1985,0.42
"4401","Australia","Oceania","Bhutan","Asia",1985,0.1
"4512","Switzerland","Europe","Bolivia","South America",1985,3.71
"4603","United Kingdom","Europe","Bolivia","South America",1985,1.84
"4647","Denmark","Europe","Bolivia","South America",1985,4.79
"4722","United States","North America","Bolivia","South America",1985,65
"4727","Belgium","Europe","Bolivia","South America",1985,1.55
"4787","Italy","Europe","Bolivia","South America",1985,2.83
"4836","Finland","Europe","Bolivia","South America",1985,0.1
"4864","Canada","North America","Bolivia","South America",1985,2.18
