"","source","donor.continent","target","target.continent","time","value"
"26","Austria","Europe","Afghanistan","Asia",1997,1.8
"87","Japan","Asia","Afghanistan","Asia",1997,0.02
"117","United Kingdom","Europe","Afghanistan","Asia",1997,9.48
"172","Norway","Europe","Afghanistan","Asia",1997,8.84
"205","New Zealand","Oceania","Afghanistan","Asia",1997,0.21
"211","Netherlands","Europe","Afghanistan","Asia",1997,42.94
"225","Denmark","Europe","Afghanistan","Asia",1997,2.84
"261","Ireland","Europe","Afghanistan","Asia",1997,0.55
"291","Sweden","Europe","Afghanistan","Asia",1997,12.2
"323","Switzerland","Europe","Afghanistan","Asia",1997,2.19
"390","Finland","Europe","Afghanistan","Asia",1997,2.61
"397","Italy","Europe","Afghanistan","Asia",1997,0.59
"488","Australia","Oceania","Afghanistan","Asia",1997,4.08
"510","Spain","Europe","Afghanistan","Asia",1997,0.09
"533","France","Europe","Afghanistan","Asia",1997,1.69
"682","Germany","Europe","Afghanistan","Asia",1997,18.51
"771","Canada","North America","Afghanistan","Asia",1997,13.37
"809","Luxembourg","Europe","Afghanistan","Asia",1997,0.45
"914","Belgium","Europe","Afghanistan","Asia",1997,0.89
"1038","Austria","Europe","Angola","Africa",1997,1.92
"1124","United States","North America","Angola","Africa",1997,22
"1168","Japan","Asia","Angola","Africa",1997,11.98
"1210","Netherlands","Europe","Angola","Africa",1997,21.7
"1307","Spain","Europe","Angola","Africa",1997,30.93
"1314","Portugal","Europe","Angola","Africa",1997,29.36
"1352","Luxembourg","Europe","Angola","Africa",1997,0.28
"1384","France","Europe","Angola","Africa",1997,5.64
"1422","Korea","Asia","Angola","Africa",1997,0.09
"1438","Belgium","Europe","Angola","Africa",1997,5.78
"1441","United Kingdom","Europe","Angola","Africa",1997,5.4
"1454","Finland","Europe","Angola","Africa",1997,0.66
"1501","Switzerland","Europe","Angola","Africa",1997,5.74
"1512","Norway","Europe","Angola","Africa",1997,24.49
"1524","Ireland","Europe","Angola","Africa",1997,1.46
"1574","Germany","Europe","Angola","Africa",1997,15.72
"1587","Australia","Oceania","Angola","Africa",1997,1.49
"1601","Sweden","Europe","Angola","Africa",1997,27.83
"1627","Greece","Europe","Angola","Africa",1997,0.02
"1690","Denmark","Europe","Angola","Africa",1997,0.83
"1708","Italy","Europe","Angola","Africa",1997,9.18
"1710","Canada","North America","Angola","Africa",1997,4.59
"1758","Denmark","Europe","Armenia","Europe",1997,0.29
"1785","Japan","Asia","Armenia","Europe",1997,4.31
"1822","Greece","Europe","Armenia","Europe",1997,1.09
"1864","United States","North America","Armenia","Europe",1997,22
"1865","Canada","North America","Armenia","Europe",1997,0.02
"1866","Norway","Europe","Armenia","Europe",1997,2.23
"1872","Netherlands","Europe","Armenia","Europe",1997,5.05
"1932","Austria","Europe","Armenia","Europe",1997,0.05
"2009","Spain","Europe","Armenia","Europe",1997,0.01
"2032","France","Europe","Armenia","Europe",1997,4.34
"2056","Switzerland","Europe","Armenia","Europe",1997,1.13
"2090","Germany","Europe","Armenia","Europe",1997,4.11
"2114","United Kingdom","Europe","Armenia","Europe",1997,1.58
"2182","Sweden","Europe","Armenia","Europe",1997,1.31
"2195","Korea","Asia","Armenia","Europe",1997,0.07
"2277","Japan","Asia","Bangladesh","Asia",1997,129.99
"2288","New Zealand","Oceania","Bangladesh","Asia",1997,0.5
"2409","Italy","Europe","Bangladesh","Asia",1997,1.09
"2413","Netherlands","Europe","Bangladesh","Asia",1997,63.66
"2467","Greece","Europe","Bangladesh","Asia",1997,0.02
"2544","France","Europe","Bangladesh","Asia",1997,16.12
"2550","Australia","Oceania","Bangladesh","Asia",1997,13.79
"2594","Austria","Europe","Bangladesh","Asia",1997,0.66
"2602","Finland","Europe","Bangladesh","Asia",1997,0.81
"2650","Luxembourg","Europe","Bangladesh","Asia",1997,0.12
"2656","Korea","Asia","Bangladesh","Asia",1997,0.89
"2662","United States","North America","Bangladesh","Asia",1997,30
"2684","Ireland","Europe","Bangladesh","Asia",1997,1.12
"2691","Germany","Europe","Bangladesh","Asia",1997,47.28
"2751","Sweden","Europe","Bangladesh","Asia",1997,33.04
"2789","Canada","North America","Bangladesh","Asia",1997,73.44
"2830","Switzerland","Europe","Bangladesh","Asia",1997,8.26
