"","source","donor.continent","target","target.continent","time","value"
"47","Finland","Europe","Afghanistan","Asia",1989,1.11
"232","Norway","Europe","Afghanistan","Asia",1989,1.17
"307","Switzerland","Europe","Afghanistan","Asia",1989,1.81
"332","Sweden","Europe","Afghanistan","Asia",1989,16.7
"357","Denmark","Europe","Afghanistan","Asia",1989,1.63
"415","Germany","Europe","Afghanistan","Asia",1989,8.62
"416","Australia","Oceania","Afghanistan","Asia",1989,0.43
"473","United Kingdom","Europe","Afghanistan","Asia",1989,4.08
"491","Netherlands","Europe","Afghanistan","Asia",1989,2.57
"589","United States","North America","Afghanistan","Asia",1989,40
"702","Austria","Europe","Afghanistan","Asia",1989,1.35
"710","Korea","Asia","Afghanistan","Asia",1989,0.01
"765","Canada","North America","Afghanistan","Asia",1989,0.98
"830","France","Europe","Afghanistan","Asia",1989,1.88
"939","Belgium","Europe","Afghanistan","Asia",1989,0.01
"958","Japan","Asia","Afghanistan","Asia",1989,0.01
"998","Germany","Europe","Angola","Africa",1989,5.31
"1012","Belgium","Europe","Angola","Africa",1989,0.86
"1046","United Kingdom","Europe","Angola","Africa",1989,2.15
"1055","Spain","Europe","Angola","Africa",1989,13.15
"1105","Italy","Europe","Angola","Africa",1989,18.53
"1127","France","Europe","Angola","Africa",1989,7.41
"1138","Finland","Europe","Angola","Africa",1989,0.72
"1151","United States","North America","Angola","Africa",1989,1
"1233","Switzerland","Europe","Angola","Africa",1989,2.34
"1500","Denmark","Europe","Angola","Africa",1989,0.08
"1513","Sweden","Europe","Angola","Africa",1989,36.54
"1536","Canada","North America","Angola","Africa",1989,3.15
"1542","Norway","Europe","Angola","Africa",1989,4.15
"1629","Netherlands","Europe","Angola","Africa",1989,4.94
"1631","Austria","Europe","Angola","Africa",1989,0.68
"1664","Portugal","Europe","Angola","Africa",1989,9.3
"2249","Germany","Europe","Bangladesh","Asia",1989,62.31
"2308","Finland","Europe","Bangladesh","Asia",1989,14.61
"2325","Belgium","Europe","Bangladesh","Asia",1989,0.12
"2335","Norway","Europe","Bangladesh","Asia",1989,33.6
"2424","Ireland","Europe","Bangladesh","Asia",1989,0.15
"2428","Austria","Europe","Bangladesh","Asia",1989,0.84
"2436","Korea","Asia","Bangladesh","Asia",1989,0.19
"2524","United Kingdom","Europe","Bangladesh","Asia",1989,85.24
"2624","Denmark","Europe","Bangladesh","Asia",1989,38.73
"2750","Netherlands","Europe","Bangladesh","Asia",1989,65.89
"2868","Japan","Asia","Bangladesh","Asia",1989,370.6
"2870","Canada","North America","Bangladesh","Asia",1989,73.21
"2882","Switzerland","Europe","Bangladesh","Asia",1989,10.42
"2904","Sweden","Europe","Bangladesh","Asia",1989,23.31
"2970","France","Europe","Bangladesh","Asia",1989,24.22
"2989","New Zealand","Oceania","Bangladesh","Asia",1989,0.1
"3024","Italy","Europe","Bangladesh","Asia",1989,1.99
"3087","Spain","Europe","Bangladesh","Asia",1989,0.06
"3102","United States","North America","Bangladesh","Asia",1989,138
"3108","Australia","Oceania","Bangladesh","Asia",1989,29
"3241","France","Europe","Benin","Africa",1989,83.67
"3261","Netherlands","Europe","Benin","Africa",1989,5.6
"3292","Belgium","Europe","Benin","Africa",1989,1.79
"3407","Switzerland","Europe","Benin","Africa",1989,9.17
"3460","United States","North America","Benin","Africa",1989,3
"3497","Germany","Europe","Benin","Africa",1989,29.22
"3552","Japan","Asia","Benin","Africa",1989,11.77
"3593","Italy","Europe","Benin","Africa",1989,3.38
"3667","Denmark","Europe","Benin","Africa",1989,0.11
"3687","Austria","Europe","Benin","Africa",1989,0.01
"3691","Spain","Europe","Benin","Africa",1989,0.02
"3747","United Kingdom","Europe","Benin","Africa",1989,0.54
"3844","Canada","North America","Benin","Africa",1989,1.14
"3973","Denmark","Europe","Bhutan","Asia",1989,1.63
"3985","Australia","Oceania","Bhutan","Asia",1989,0.54
"4069","France","Europe","Bhutan","Asia",1989,0.01
"4129","Austria","Europe","Bhutan","Asia",1989,0.09
"4138","Germany","Europe","Bhutan","Asia",1989,0.68
"4170","Belgium","Europe","Bhutan","Asia",1989,0.01
"4199","Norway","Europe","Bhutan","Asia",1989,2.19
"4201","Canada","North America","Bhutan","Asia",1989,0.34
"4254","New Zealand","Oceania","Bhutan","Asia",1989,0.03
"4294","Finland","Europe","Bhutan","Asia",1989,0.16
"4307","Switzerland","Europe","Bhutan","Asia",1989,5.04
"4354","United Kingdom","Europe","Bhutan","Asia",1989,0.67
"4400","Ireland","Europe","Bhutan","Asia",1989,0.04
"4427","Netherlands","Europe","Bhutan","Asia",1989,0.74
"4494","Japan","Asia","Bhutan","Asia",1989,9.19
"4515","Finland","Europe","Bolivia","South America",1989,0.01
"4635","Germany","Europe","Bolivia","South America",1989,48.57
"4643","Austria","Europe","Bolivia","South America",1989,0.13
"4649","Switzerland","Europe","Bolivia","South America",1989,14.35
"4775","United States","North America","Bolivia","South America",1989,69
"4791","Denmark","Europe","Bolivia","South America",1989,1.41
"4872","Italy","Europe","Bolivia","South America",1989,14.35
"4938","United Kingdom","Europe","Bolivia","South America",1989,6.47
"4964","Korea","Asia","Bolivia","South America",1989,0.01
"4979","Norway","Europe","Bolivia","South America",1989,1.69
"4998","Sweden","Europe","Bolivia","South America",1989,4.12
"5023","France","Europe","Bolivia","South America",1989,3.83
"5200","Belgium","Europe","Bolivia","South America",1989,4.51
"5224","Spain","Europe","Bolivia","South America",1989,5.23
"5286","Ireland","Europe","Bolivia","South America",1989,0.02
"5298","Canada","North America","Bolivia","South America",1989,4.84
"5336","Japan","Asia","Bolivia","South America",1989,92.88
"5359","Netherlands","Europe","Bolivia","South America",1989,36.37
"5437","France","Europe","Burkina Faso","Africa",1989,70.09
"5472","Australia","Oceania","Burkina Faso","Africa",1989,0.01
"5479","Netherlands","Europe","Burkina Faso","Africa",1989,31.33
"5497","Canada","North America","Burkina Faso","Africa",1989,11.38
"5519","Germany","Europe","Burkina Faso","Africa",1989,33.34
"5699","Spain","Europe","Burkina Faso","Africa",1989,0.04
"5821","Belgium","Europe","Burkina Faso","Africa",1989,1.21
